xml_id	form	context	lemma_id	candidate_pos	resolved_pos	confidence	reviewer
WZB_91rb_24_4	Ich	vns Do antworte vnser herre [Ich] wil anvahen mein gelubde das	lemma_3001	POS|PRO	PRO	high	claude
WZB_91rb_24_5	wil	Do antworte vnser herre Ich [wil] anvahen mein gelubde das sie	lemma_7473	VEM|VRB	VEM	high	claude
WZB_91rb_24_6	anvahen	antworte vnser herre Ich wil [anvahen] mein gelubde das sie alle	lemma_255	PRP|VRB	VRB	high	claude
WZB_91rb_25_0	mein	vnser herre Ich wil anvahen [mein] gelubde das sie alle werden	lemma_3001	POS|PRO	POS	high	claude
WZB_91rb_25_4	das	Ich wil anvahen mein gelubde [das] sie alle werden sehen wil	lemma_1097	ART|CNJ	SCNJ	high	claude-context
WZB_91rb_25_5	sie	wil anvahen mein gelubde das [sie] alle werden sehen wil ich	lemma_5454	POS|PRO	PRO	high	claude
WZB_91rb_26_0	alle	anvahen mein gelubde das sie [alle] werden sehen wil ich czeichen	lemma_106	ADJ|ADV	ADJ	high	claude
WZB_91rb_26_1	werden	mein gelubde das sie alle [werden] sehen wil ich czeichen tvn	lemma_7489	VEX|VRB	VEX	high	claude
WZB_91rb_26_2	sehen	gelubde das sie alle werden [sehen] wil ich czeichen tvn die	lemma_5366	INJ|NOM|VRB	VRB	high	claude
WZB_91rb_26_4	wil	das sie alle werden sehen [wil] ich czeichen tvn die do	lemma_7473	VEM|VRB	VEM	high	claude
WZB_91rb_26_5	ich	sie alle werden sehen wil [ich] czeichen tvn die do ny	lemma_3001	POS|PRO	PRO	high	claude
WZB_91rb_26_6	czeichen	alle werden sehen wil ich [czeichen] tvn die do ny gesehen	lemma_7782	ADJ|ADV|NOM	NOM	high	claude
WZB_91rb_27_0	tvn	werden sehen wil ich czeichen [tvn] die do ny gesehen sint	lemma_6301	NOM|VRB	VRB	high	claude
WZB_91rb_27_5	ny	ich czeichen tvn die do [ny] gesehen sint ouf erden noch	lemma_4365	ADV|NEG	NEG	high	claude
WZB_91rb_27_6	gesehen	czeichen tvn die do ny [gesehen] sint ouf erden noch in	lemma_5366	INJ|NOM|VRB	VRB	high	claude
WZB_91rb_27_7	sint	tvn die do ny gesehen [sint] ouf erden noch in keinen	lemma_5432	VEX|VRB	VEX	high	claude
WZB_91rb_28_0	ouf	die do ny gesehen sint [ouf] erden noch in keinen geslechten	lemma_6330	ADV|PRP	PRP	high	claude-context
WZB_91rb_28_1	erden	do ny gesehen sint ouf [erden] noch in keinen geslechten so	lemma_1545	ADJ|ADV|NOM	NOM	high	claude
WZB_91rb_28_3	noch	ny gesehen sint ouf erden [noch] in keinen geslechten so das	lemma_4415	ADV|CNJ|NEG	ADV	medium	claude-context
WZB_91rb_28_5	keinen	sint ouf erden noch in [keinen] geslechten so das schowen wirt	lemma_3273	ADJ|GRA|NEG	DET	high	claude
WZB_91rb_29_3	das	noch in keinen geslechten so [das] schowen wirt dicz volk in	lemma_1097	ART|CNJ	SCNJ	high	claude-context
WZB_91rb_29_4	schowen	in keinen geslechten so das [schowen] wirt dicz volk in der	lemma_5295	INJ|NOM|VRB	VRB	high	claude
WZB_91rb_29_5	wirt	keinen geslechten so das schowen [wirt] dicz volk in der mitte	lemma_7489	VEX|VRB	VEX	high	claude
WZB_91rb_30_4	mitte	wirt dicz volk in der [mitte] du bist das vorchtliche werk	lemma_4176	ADJ|ADV|GRA|NOM	NOM	high	claude
WZB_91rb_30_6	du	dicz volk in der mitte [du] bist das vorchtliche werk des	lemma_1242	ART|POS|PRO	PRO	high	claude
WZB_91rb_30_7	bist	volk in der mitte du [bist] das vorchtliche werk des herren	lemma_5432	VEX|VRB	VEX	high	claude
WZB_91rb_31_0	das	in der mitte du bist [das] vorchtliche werk des herren das	lemma_1097	ART|CNJ	DET	high	claude-context
WZB_91rb_31_1	vorchtliche	der mitte du bist das [vorchtliche] werk des herren das ich					
WZB_91rb_32_1	das	das vorchtliche werk des herren [das] ich tvn wil Behalde alles	lemma_1097	ART|CNJ	SCNJ	high	claude-context
WZB_91rb_32_2	ich	vorchtliche werk des herren das [ich] tvn wil Behalde alles das	lemma_3001	POS|PRO	PRO	high	claude
WZB_91rb_32_3	tvn	werk des herren das ich [tvn] wil Behalde alles das das	lemma_6301	NOM|VRB	VRB	high	claude
WZB_91rb_32_4	wil	des herren das ich tvn [wil] Behalde alles das das ich	lemma_7473	VEM|VRB	VEM	high	claude
WZB_91rb_33_0	alles	das ich tvn wil Behalde [alles] das das ich dir heut	lemma_106	ADJ|ADV	ADJ	high	claude
WZB_91rb_33_1	das	ich tvn wil Behalde alles [das] das ich dir heut gepoten	lemma_1097	ART|CNJ	SCNJ	high	claude-context
WZB_91rb_33_4	das	tvn wil Behalde alles das [das] ich dir heut gepoten hab	lemma_1097	ART|CNJ	SCNJ	high	claude-context
WZB_91rb_33_5	ich	wil Behalde alles das das [ich] dir heut gepoten hab Ich	lemma_3001	POS|PRO	PRO	high	claude
WZB_91rb_33_6	dir	Behalde alles das das ich [dir] heut gepoten hab Ich selbir	lemma_1242	ART|POS|PRO	PRO	high	claude
WZB_91rb_33_8	gepoten	das das ich dir heut [gepoten] hab Ich selbir wil ous	lemma_1971	NOM|VRB	VRB	high	claude
WZB_91rb_34_0	hab	das ich dir heut gepoten [hab] Ich selbir wil ous werfen	lemma_2598	NOM|VEX|VRB	VEX	high	claude-context
WZB_91rb_34_3	Ich	ich dir heut gepoten hab [Ich] selbir wil ous werfen vor	lemma_3001	POS|PRO	PRO	high	claude
WZB_91rb_34_5	wil	heut gepoten hab Ich selbir [wil] ous werfen vor deinen ougen	lemma_7473	VEM|VRB	VEM	high	claude
WZB_91rb_34_6	ous	gepoten hab Ich selbir wil [ous] werfen vor deinen ougen den	lemma_6342	ADV|PRP	ADV	high	claude-context
WZB_91rb_35_0	werfen	hab Ich selbir wil ous [werfen] vor deinen ougen den vnd	lemma_7490	NOM|VRB	VRB	high	claude
WZB_91rb_35_1	vor	Ich selbir wil ous werfen [vor] deinen ougen den vnd den	lemma_7194	ADV|GRA|PRP	PRP	high	claude-context
WZB_91rb_35_2	deinen	selbir wil ous werfen vor [deinen] ougen den vnd den EXO	lemma_1242	ART|POS|PRO	POS	high	claude
WZB_91va_2_11	dich	vnd den vnd den Hute [dich] das du ymmer mit den	lemma_1242	ART|POS|PRO	PRO	high	claude
WZB_91va_2_13	das	den vnd den Hute dich [das] du ymmer mit den wonern	lemma_1097	ART|CNJ	SCNJ	high	claude-context
WZB_91va_2_14	du	vnd den Hute dich das [du] ymmer mit den wonern der	lemma_1242	ART|POS|PRO	PRO	high	claude
WZB_91va_3_2	wonern	das du ymmer mit den [wonern] der selbin erden zu sammen					
WZB_91va_4_0	erden	mit den wonern der selbin [erden] zu sammen legist fruntschaft die	lemma_1545	ADJ|ADV|NOM	NOM	high	claude
WZB_91va_4_1	zu	den wonern der selbin erden [zu] sammen legist fruntschaft die dir	lemma_7770	CNJ|PRP	PRP	high	claude
WZB_91va_4_2	sammen	wonern der selbin erden zu [sammen] legist fruntschaft die dir sint	lemma_5090	ADJ|ADV	ADV	high	claude
WZB_91va_4_3	legist	der selbin erden zu sammen [legist] fruntschaft die dir sint ein					
WZB_91va_5_3	dir	zu sammen legist fruntschaft die [dir] sint ein val sunder ir	lemma_1242	ART|POS|PRO	PRO	high	claude
WZB_91va_5_4	sint	sammen legist fruntschaft die dir [sint] ein val sunder ir alter	lemma_5432	VEX|VRB	VEX	high	claude
WZB_91va_5_5	ein	legist fruntschaft die dir sint [ein] val sunder ir alter store	lemma_1331	ART|NUM	DET	high	claude-context
WZB_91va_5_9	sunder	die dir sint ein val [sunder] ir alter store vnd ir	lemma_5884	ADJ|ADV|CNJ|NOM	CCNJ	high	claude
WZB_91va_6_0	ir	dir sint ein val sunder [ir] alter store vnd ir seulen	lemma_56117	POS|PRO	POS	high	claude-context
WZB_91va_6_5	ir	sunder ir alter store vnd [ir] seulen zu brich vnd ir	lemma_56117	POS|PRO	POS	high	claude-context
WZB_91va_7_0	zu	alter store vnd ir seulen [zu] brich vnd ir welde howe	lemma_7770	CNJ|PRP	PRP	high	claude
WZB_91va_7_4	ir	ir seulen zu brich vnd [ir] welde howe abe Nicht bete	lemma_56117	POS|PRO	POS	high	claude-context
WZB_91va_8_0	abe	brich vnd ir welde howe [abe] Nicht bete an einen fremden	lemma_29	ADV|PRP	ADV	high	claude
WZB_91va_8_3	Nicht	vnd ir welde howe abe [Nicht] bete an einen fremden gote	lemma_4377	ADJ|ADV|NEG|NOM	NEG	high	claude
WZB_91va_8_4	bete	ir welde howe abe Nicht [bete] an einen fremden gote Czorniger	lemma_722	NOM|VRB	VRB	high	claude
WZB_91va_8_6	einen	howe abe Nicht bete an [einen] fremden gote Czorniger herre ist	lemma_1331	ART|NUM	DET	high	claude-context
WZB_91va_8_7	fremden	abe Nicht bete an einen [fremden] gote Czorniger herre ist sein	lemma_7221	ADJ|ADV|GRA|NOM	ADJ	high	claude
WZB_91va_9_3	Czorniger	bete an einen fremden gote [Czorniger] herre ist sein name got					
WZB_91va_9_5	ist	einen fremden gote Czorniger herre [ist] sein name got ist der	lemma_5432	VEX|VRB	VEX	high	claude
WZB_91va_10_0	sein	fremden gote Czorniger herre ist [sein] name got ist der neider	lemma_1517	POS|PRO	POS	high	claude
WZB_91va_10_5	ist	herre ist sein name got [ist] der neider Nicht stifte friede	lemma_5432	VEX|VRB	VEX	high	claude
WZB_91va_11_0	Nicht	name got ist der neider [Nicht] stifte friede mit den leuten	lemma_4377	ADJ|ADV|NEG|NOM	NEG	high	claude
WZB_91va_12_2	reiche	mit den leuten der selben [reiche] das dir ymant rufe wenne	lemma_4872	ADJ|ADV|GRA|NOM	NOM	medium	claude-context
WZB_91va_12_4	das	den leuten der selben reiche [das] dir ymant rufe wenne sie	lemma_1097	ART|CNJ	SCNJ	high	claude-context
WZB_91va_12_5	dir	leuten der selben reiche das [dir] ymant rufe wenne sie vnkeuschen	lemma_1242	ART|POS|PRO	PRO	high	claude
WZB_91va_13_0	rufe	selben reiche das dir ymant [rufe] wenne sie vnkeuschen ł mit	lemma_5028	NOM|VRB	VRB	high	claude
WZB_91va_13_3	wenne	reiche das dir ymant rufe [wenne] sie vnkeuschen ł mit iren	lemma_7385	ADV|CNJ	SCNJ	high	claude
WZB_91va_13_4	sie	das dir ymant rufe wenne [sie] vnkeuschen ł mit iren gŏten	lemma_5454	POS|PRO	PRO	high	claude
WZB_91va_13_5	vnkeuschen	dir ymant rufe wenne sie [vnkeuschen] ł mit iren gŏten vnd					
WZB_91va_14_1	iren	wenne sie vnkeuschen ł mit [iren] gŏten vnd ir bilde an	lemma_5454	POS|PRO	POS	high	claude
WZB_91va_14_5	ir	ł mit iren gŏten vnd [ir] bilde an beten so das	lemma_56117	POS|PRO	POS	high	claude-context
WZB_91va_15_0	beten	gŏten vnd ir bilde an [beten] so das du essest von	lemma_621	NOM|VRB	VRB	high	claude
WZB_91va_15_4	das	ir bilde an beten so [das] du essest von irem opfer	lemma_1097	ART|CNJ	SCNJ	high	claude-context
WZB_91va_15_5	du	bilde an beten so das [du] essest von irem opfer Noch	lemma_1242	ART|POS|PRO	PRO	high	claude
WZB_91va_15_6	essest	an beten so das du [essest] von irem opfer Noch kein	lemma_1764	NOM|VRB	VRB	high	claude
WZB_91va_15_8	irem	so das du essest von [irem] opfer Noch kein weip nyme	lemma_5454	POS|PRO	POS	high	claude
WZB_91va_16_3	Noch	du essest von irem opfer [Noch] kein weip nyme nicht von	lemma_4415	ADV|CNJ|NEG	PRP	medium	claude-context
WZB_91va_16_4	kein	essest von irem opfer Noch [kein] weip nyme nicht von iren	lemma_3273	ADJ|GRA|NEG	DET	high	claude
WZB_91va_16_6	nyme	irem opfer Noch kein weip [nyme] nicht von iren tŏchtern deinen					
WZB_91va_17_0	nicht	opfer Noch kein weip nyme [nicht] von iren tŏchtern deinen svnen	lemma_4377	ADJ|ADV|NEG|NOM	NEG	high	claude
WZB_91va_17_2	iren	kein weip nyme nicht von [iren] tŏchtern deinen svnen das sie	lemma_5454	POS|PRO	POS	high	claude
WZB_91va_17_3	tŏchtern	weip nyme nicht von iren [tŏchtern] deinen svnen das sie icht					
WZB_91va_17_4	deinen	nyme nicht von iren tŏchtern [deinen] svnen das sie icht wenne	lemma_1242	ART|POS|PRO	POS	high	claude
WZB_91va_18_3	das	von iren tŏchtern deinen svnen [das] sie icht wenne sie gevnkeuschen	lemma_1097	ART|CNJ	SCNJ	high	claude-context
WZB_91va_18_4	sie	iren tŏchtern deinen svnen das [sie] icht wenne sie gevnkeuschen machen	lemma_5454	POS|PRO	PRO	high	claude
WZB_91va_18_5	icht	tŏchtern deinen svnen das sie [icht] wenne sie gevnkeuschen machen ouch	lemma_3022	ADJ|NOM	NOM	high	claude
WZB_91va_18_8	wenne	deinen svnen das sie icht [wenne] sie gevnkeuschen machen ouch deine	lemma_7385	ADV|CNJ	SCNJ	high	claude
WZB_91va_18_9	sie	svnen das sie icht wenne [sie] gevnkeuschen machen ouch deine kinder	lemma_5454	POS|PRO	PRO	high	claude
WZB_91va_19_0	gevnkeuschen	das sie icht wenne sie [gevnkeuschen] machen ouch deine kinder vnkeuschen					
WZB_91va_19_2	machen	sie icht wenne sie gevnkeuschen [machen] ouch deine kinder vnkeuschen in	lemma_3917	NOM|VRB	VRB	high	claude
WZB_91va_20_0	deine	wenne sie gevnkeuschen machen ouch [deine] kinder vnkeuschen in ire DUS	lemma_1242	ART|POS|PRO	POS	high	claude
WZB_91va_20_2	vnkeuschen	gevnkeuschen machen ouch deine kinder [vnkeuschen] in ire DUS gŏte Gegosne					
WZB_91va_20_4	ire	ouch deine kinder vnkeuschen in [ire] DUS gŏte Gegosne gŏte saltu	lemma_5454	POS|PRO	POS	high	claude
WZB_91vb_2_3	Gegosne	vnkeuschen in ire DUS gŏte [Gegosne] gŏte saltu dyr nicht machen					
WZB_91vb_2_5	saltu	ire DUS gŏte Gegosne gŏte [saltu] dyr nicht machen Die hochczeite	lemma_8715	PRO|VEM	VEM	high	claude
WZB_91vb_2_6	dyr	DUS gŏte Gegosne gŏte saltu [dyr] nicht machen Die hochczeite der	lemma_1242	ART|POS|PRO	PRO	medium	claude-context
WZB_91vb_3_0	nicht	gŏte Gegosne gŏte saltu dyr [nicht] machen Die hochczeite der ostern	lemma_4377	ADJ|ADV|NEG|NOM	NEG	high	claude
WZB_91vb_3_1	machen	Gegosne gŏte saltu dyr nicht [machen] Die hochczeite der ostern soltu	lemma_3917	NOM|VRB	VRB	high	claude
WZB_91vb_3_5	hochczeite	saltu dyr nicht machen Die [hochczeite] der ostern soltu behuten Sibn					
WZB_91vb_4_2	soltu	machen Die hochczeite der ostern [soltu] behuten Sibn tage soltu essen	lemma_8715	PRO|VEM	VEM	high	claude
WZB_91vb_4_6	Sibn	hochczeite der ostern soltu behuten [Sibn] tage soltu essen oster brot					
WZB_91vb_5_0	tage	der ostern soltu behuten Sibn [tage] soltu essen oster brot als	lemma_5994	ADV|NOM	NOM	high	claude
WZB_91vb_5_1	soltu	ostern soltu behuten Sibn tage [soltu] essen oster brot als dir	lemma_8715	PRO|VEM	VEM	high	claude
WZB_91vb_5_2	essen	soltu behuten Sibn tage soltu [essen] oster brot als dir gepoten	lemma_1764	NOM|VRB	VRB	high	claude
WZB_91vb_6_0	dir	soltu essen oster brot als [dir] gepoten ist in der czeit	lemma_1242	ART|POS|PRO	PRO	high	claude
WZB_91vb_6_1	gepoten	essen oster brot als dir [gepoten] ist in der czeit des	lemma_1971	NOM|VRB	VRB	high	claude
WZB_91vb_6_2	ist	oster brot als dir gepoten [ist] in der czeit des newen	lemma_5432	VEX|VRB	VEX	high	claude
WZB_91vb_7_0	newen	ist in der czeit des [newen] menedis wenne in dem manden	lemma_4390	ADJ|ADV|GRA|NAM	ADJ	high	claude
WZB_91vb_7_4	wenne	der czeit des newen menedis [wenne] in dem manden der bluenden	lemma_7385	ADV|CNJ	SCNJ	high	claude
WZB_91vb_8_4	bistu	dem manden der bluenden czeit [bistu] ous geczogen von Alle knechtils	lemma_8005	PRO|VEX|VRB	VEX	high	claude
WZB_91vb_9_0	ous	manden der bluenden czeit bistu [ous] geczogen von Alle knechtils geslechte	lemma_6342	ADV|PRP	ADV	high	claude-context
WZB_91vb_9_1	geczogen	der bluenden czeit bistu ous [geczogen] von Alle knechtils geslechte das	lemma_7861	NOM|VRB	VRB	high	claude
WZB_91vb_10_0	Alle	czeit bistu ous geczogen von [Alle] knechtils geslechte das do entsleusset	lemma_106	ADJ|ADV	ADJ	high	claude
WZB_91vb_10_5	das	geczogen von Alle knechtils geslechte [das] do entsleusset den bouch wirt	lemma_1097	ART|CNJ	SCNJ	medium	claude-context
WZB_91vb_11_1	entsleusset	Alle knechtils geslechte das do [entsleusset] den bouch wirt mein ous					
WZB_91vb_11_5	wirt	das do entsleusset den bouch [wirt] mein ous allen tiren also	lemma_7489	VEX|VRB	VEX	high	claude
WZB_91vb_12_0	mein	do entsleusset den bouch wirt [mein] ous allen tiren also wol	lemma_3001	POS|PRO	POS	high	claude
WZB_91vb_12_1	ous	entsleusset den bouch wirt mein [ous] allen tiren also wol von	lemma_6342	ADV|PRP	PRP	high	claude-context
WZB_91vb_12_2	allen	den bouch wirt mein ous [allen] tiren also wol von ochsen	lemma_106	ADJ|ADV	ADJ	high	claude
WZB_91vb_12_6	wol	mein ous allen tiren also [wol] von ochsen als von schafen	lemma_7677	ADV|GRA|NOM	ADV	high	claude
WZB_91vb_13_6	alles	von ochsen als von schafen [alles] wirt es mein Die erste	lemma_106	ADJ|ADV	ADJ	high	claude
WZB_91vb_14_0	wirt	ochsen als von schafen alles [wirt] es mein Die erste gepurt	lemma_7489	VEX|VRB	VEX	high	claude
WZB_91vb_14_1	es	als von schafen alles wirt [es] mein Die erste gepurt des	lemma_1762	POS|PRO	PRO	high	claude
WZB_91vb_14_2	mein	von schafen alles wirt es [mein] Die erste gepurt des esils	lemma_3001	POS|PRO	POS	high	claude
WZB_91vb_14_6	erste	alles wirt es mein Die [erste] gepurt des esils lose mit	lemma_1288	ADJ|ADV|NUM	ADJ	high	claude
WZB_91vb_15_1	esils	mein Die erste gepurt des [esils] lose mit einem ł schafe					
WZB_91vb_15_2	lose	Die erste gepurt des esils [lose] mit einem ł schafe Ist	lemma_3818	ADJ|ADV|GRA|NOM	NOM	high	claude
WZB_91vb_15_4	einem	gepurt des esils lose mit [einem] ł schafe Ist aber das	lemma_1331	ART|NUM	DET	high	claude-context
WZB_91vb_16_3	Ist	lose mit einem ł schafe [Ist] aber das du nicht lones	lemma_5432	VEX|VRB	VEX	high	claude
WZB_91vb_16_4	aber	mit einem ł schafe Ist [aber] das du nicht lones dorumme	lemma_35	ADV|CNJ	CCNJ	high	claude
WZB_91vb_16_6	das	einem ł schafe Ist aber [das] du nicht lones dorumme gibst	lemma_1097	ART|CNJ	SCNJ	high	claude-context
WZB_91vb_16_7	du	ł schafe Ist aber das [du] nicht lones dorumme gibst so	lemma_1242	ART|POS|PRO	PRO	high	claude
WZB_91vb_16_8	nicht	schafe Ist aber das du [nicht] lones dorumme gibst so sol	lemma_4377	ADJ|ADV|NEG|NOM	NEG	high	claude
WZB_91vb_17_2	gibst	das du nicht lones dorumme [gibst] so sol ł man es	lemma_1961	NOM|VRB	VRB	high	claude
WZB_91vb_17_5	sol	nicht lones dorumme gibst so [sol] ł man es tŏten Die	lemma_5608	VEM|VRB	VEM	high	claude
WZB_91vb_18_1	es	gibst so sol ł man [es] tŏten Die erst geburt deiner	lemma_1762	POS|PRO	PRO	high	claude
WZB_91vb_18_2	tŏten	so sol ł man es [tŏten] Die erst geburt deiner svne	lemma_6133	NOM|VRB	VRB	high	claude
WZB_91vb_18_6	erst	ł man es tŏten Die [erst] geburt deiner svne lŏse noch	lemma_1288	ADJ|ADV|NUM	ADJ	high	claude
WZB_91vb_19_0	deiner	es tŏten Die erst geburt [deiner] svne lŏse noch erschein in	lemma_1242	ART|POS|PRO	POS	high	claude
WZB_91vb_19_2	lŏse	Die erst geburt deiner svne [lŏse] noch erschein in meiner angesicht					
WZB_91vb_19_5	noch	erst geburt deiner svne lŏse [noch] erschein in meiner angesicht nicht	lemma_4415	ADV|CNJ|NEG	ADV	medium	claude-context
WZB_91vb_20_1	meiner	svne lŏse noch erschein in [meiner] angesicht nicht ler Sechs tage	lemma_3001	POS|PRO	POS	high	claude
WZB_91vb_20_3	nicht	noch erschein in meiner angesicht [nicht] ler Sechs tage soltu arbeiten	lemma_4377	ADJ|ADV|NEG|NOM	NEG	high	claude
WZB_91vb_21_1	tage	meiner angesicht nicht ler Sechs [tage] soltu arbeiten an dem sibenden	lemma_5994	ADV|NOM	NOM	high	claude
WZB_91vb_21_2	soltu	angesicht nicht ler Sechs tage [soltu] arbeiten an dem sibenden tage	lemma_8715	PRO|VEM	VEM	high	claude
WZB_91vb_22_2	tage	soltu arbeiten an dem sibenden [tage] soltu ouf hŏren von ackern	lemma_5994	ADV|NOM	NOM	high	claude
WZB_91vb_22_3	soltu	arbeiten an dem sibenden tage [soltu] ouf hŏren von ackern vnd	lemma_8715	PRO|VEM	VEM	high	claude
WZB_91vb_22_4	ouf	an dem sibenden tage soltu [ouf] hŏren von ackern vnd von	lemma_6330	ADV|PRP	ADV	high	claude-context
WZB_91vb_22_5	hŏren	dem sibenden tage soltu ouf [hŏren] von ackern vnd von sneiden	lemma_2885	INJ|NOM|VRB	VRB	high	claude
WZB_91vb_23_4	sneiden	hŏren von ackern vnd von [sneiden] Die hochczeit der wochen mache					
WZB_91vb_25_0	mache	sneiden Die hochczeit der wochen [mache] dir in der ersten frucht	lemma_3917	NOM|VRB	VRB	high	claude
WZB_91vb_25_1	dir	Die hochczeit der wochen mache [dir] in der ersten frucht des	lemma_1242	ART|POS|PRO	PRO	high	claude
WZB_91vb_25_4	ersten	wochen mache dir in der [ersten] frucht des weicz snites Und	lemma_1288	ADJ|ADV|NUM	ADJ	high	claude
WZB_91vb_26_2	snites	der ersten frucht des weicz [snites] Und di hochczeit in der					
WZB_91vb_27_2	widerkerunge	Und di hochczeit in der [widerkerunge] des iares wenne du alle					
WZB_91vb_28_3	wenne	in der widerkerunge des iares [wenne] du alle deyne ł frucht	lemma_7385	ADV|CNJ	SCNJ	high	claude
WZB_91vb_28_4	du	der widerkerunge des iares wenne [du] alle deyne ł frucht hast	lemma_1242	ART|POS|PRO	PRO	high	claude
WZB_91vb_28_5	alle	widerkerunge des iares wenne du [alle] deyne ł frucht hast ein	lemma_106	ADJ|ADV	ADJ	high	claude
WZB_91vb_28_6	deyne	des iares wenne du alle [deyne] ł frucht hast ein gesammet	lemma_1242	ART|POS|PRO	POS	high	claude-context
WZB_91vb_29_1	hast	du alle deyne ł frucht [hast] ein gesammet C Czu dreien	lemma_2598	NOM|VEX|VRB	VEX	high	claude-context
WZB_91vb_29_2	ein	alle deyne ł frucht hast [ein] gesammet C Czu dreien czeiten	lemma_1331	ART|NUM	NUM	medium	claude-context
WZB_91vb_30_0	Czu	frucht hast ein gesammet C [Czu] dreien czeiten des iares sullen	lemma_7770	CNJ|PRP	PRP	high	claude
WZB_91vb_31_0	sullen	Czu dreien czeiten des iares [sullen] alle deine knechtil derscheinen in	lemma_5608	VEM|VRB	VEM	high	claude
WZB_91vb_31_1	alle	dreien czeiten des iares sullen [alle] deine knechtil derscheinen in der	lemma_106	ADJ|ADV	ADJ	high	claude
WZB_91vb_31_2	deine	czeiten des iares sullen alle [deine] knechtil derscheinen in der an	lemma_1242	ART|POS|PRO	POS	high	claude
WZB_91vb_31_4	derscheinen	iares sullen alle deine knechtil [derscheinen] in der an gesicht des					
WZB_91vb_33_0	almechtigen	in der an gesicht des [almechtigen] gotis vnsers herren Wenne so	lemma_140	ADJ|ADV|GRA	ADJ	high	claude
WZB_91vb_33_2	vnsers	an gesicht des almechtigen gotis [vnsers] herren Wenne so ich ł	lemma_7643	POS|PRO	POS	high	claude
WZB_91vb_34_2	Wenne	des almechtigen gotis vnsers herren [Wenne] so ich ł ouf geheb	lemma_7385	ADV|CNJ	SCNJ	high	claude
WZB_91vb_34_4	ich	gotis vnsers herren Wenne so [ich] ł ouf geheb die heiden	lemma_3001	POS|PRO	PRO	high	claude
WZB_91vb_35_0	ouf	herren Wenne so ich ł [ouf] geheb die heiden von deinen	lemma_6330	ADV|PRP	PRP	high	claude-context
WZB_91vb_35_1	geheb	Wenne so ich ł ouf [geheb] die heiden von deinen ougen					
WZB_91vb_35_3	heiden	ich ł ouf geheb die [heiden] von deinen ougen vnd der	lemma_2700	ADJ|NOM	NOM	high	claude
WZB_91vb_35_5	deinen	ouf geheb die heiden von [deinen] ougen vnd der weite deine	lemma_1242	ART|POS|PRO	POS	high	claude
WZB_91vb_36_4	weite	von deinen ougen vnd der [weite] deine lant so saget nyemand	lemma_7546	ADJ|ADV|GRA|NOM	ADJ	high	claude
WZB_91vb_36_5	deine	deinen ougen vnd der weite [deine] lant so saget nyemand EXO	lemma_1242	ART|POS|PRO	POS	high	claude
WZB_91vb_37_4	saget	der weite deine lant so [saget] nyemand EXO deiner erden So	lemma_5061	INJ|NOM|VRB	VRB	high	claude
WZB_91vb_37_5	nyemand	weite deine lant so saget [nyemand] EXO deiner erden So du	lemma_4366	ADJ|NEG|PRO	NEG	high	claude
