xml_id;form;form_schluessel;lemma;pos;typ;belege_ausserhalb_wzb;sigel_anzahl;sigel_probe
WZB_119ra_24_0;gegeben;gegeben;lemma_1961;VRB;type_6635;3053;259;AC1 AC2 AC3 ADP AK ALX AMI AML
WZB_119ra_24_2;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_119ra_24_3;slahen;slahen;lemma_5525;VRB;type_19341;400;100;AC1 AC2 AC3 ADP AK AX AXR AXU
WZB_119ra_25_1;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_119ra_25_5;sulln;sulln;lemma_5608;VEM;type_187448;24;2;HZU2 OVW
WZB_119ra_26_4;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_119ra_26_5;ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119ra_28_0;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_119ra_28_3;herren;herren;lemma_2684;NOM;type_9040;8925;255;AC1 AC2 AC3 ADP AK ALL AMI AML
WZB_119ra_29_0;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_119ra_30_2;wider;wider;lemma_7557;ADV;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_119ra_31_0;biten;biten;lemma_722;VRB;type_2234;44;12;CR DA FVL HK JT KAK LZ NLB
WZB_119ra_31_3;in;in;lemma_5454;PRO;type_305666;530;122;ADP ALL AML AUK BES BIM BMG BRF
WZB_119ra_33_0;herren;herren;lemma_2684;NOM;type_9040;8925;255;AC1 AC2 AC3 ADP AK ALL AMI AML
WZB_119ra_33_5;im;im;lemma_1517;PRO;type_32780;53217;434;ABS AC1 AC2 AC3 ADP AGS AK AMI
WZB_119ra_33_6;wider;wider;lemma_7557;PRP;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_119ra_33_7;genedig;genedig;lemma_2113;ADJ;type_83861;32;19;AC2 AC3 ADP AXW DJUM ESB HZU2 MR2
WZB_119ra_34_2;vorgeben;vorgeben;lemma_6852;VRB;type_237166;2;2;PL2 VTC
WZB_119ra_34_4;im;im;lemma_1517;PRO;type_32780;53217;434;ABS AC1 AC2 AC3 ADP AGS AK AMI
WZB_119ra_35_0;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119ra_35_6;ein;ein;lemma_1331;NUM;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_119ra_35_7;seit;seit;lemma_5061;VRB;type_17562;2336;225;AC1 AC2 AC3 ADP AK ALX AMI AT
WZB_119ra_35_8;geczogen;geczogen;lemma_7861;VRB;type_43329;11;10;AXW BVSN DES2 EID KBL4 MR2 NEI NEIC
WZB_119ra_36_1;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119ra_37_1;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_119ra_37_3;bovme;bovme;lemma_820;NOM;type_42373;38;6;ADP DIO EIL FLG1 NBB NLA
WZB_119ra_37_5;so;so;lemma_5601;ADV;type_19596;46543;550;ABS AC1 AC2 AC3 ADP AGS AK ALL
WZB_119rb_1_0;hin;hin;lemma_2837;ADV;type_9597;12289;467;ABG AC1 AC2 AC3 ADP AK ALX AMI
WZB_119rb_1_6;Die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119rb_2_1;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119rb_2_2;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_119rb_3_4;noch;noch;lemma_4415;ADV;type_15400;9523;250;ADP AGS AK AMI AML ANN AT AX
WZB_119rb_3_6;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_119rb_3_7;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119rb_4_5;in;in;lemma_3028;PRP;type_10369;7459;339;ABS AC1 AC3 ADP AGS AK ALL AMI
WZB_119rb_5_0;iare;iare;lemma_3096;NOM;type_82689;155;26;ADP BRW BRZ DIO EHB GAR HUL HZU
WZB_119rb_5_3;fruchte;fruchte;lemma_7273;NOM;type_65739;34;13;AC3 DJUM EHB FR3 GWTK JEW JT MML
WZB_119rb_7_0;herren;herren;lemma_2684;NOM;type_9040;8925;255;AC1 AC2 AC3 ADP AK ALL AMI AML
WZB_119rb_7_4;in;in;lemma_3028;PRP;type_10369;7459;339;ABS AC1 AC3 ADP AGS AK ALL AMI
WZB_119rb_8_0;iare;iare;lemma_3096;NOM;type_82689;155;26;ADP BRW BRZ DIO EHB GAR HUL HZU
WZB_119rb_8_4;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119rb_8_5;frucht;frucht;lemma_7273;NOM;type_65348;238;52;AC2 AC3 ADP ALX AXK BVSN CHH CRO
WZB_119rb_9_1;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119rb_9_4;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119rb_9_5;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_119rb_10_2;Ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_119rb_10_4;herre;herre;lemma_2684;NOM;type_9039;15932;320;AC1 AC2 AC3 ADP AK AMI APO AX
WZB_119rb_10_5;got;got;lemma_2465;NOM;type_8253;21621;519;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_119rb_11_4;vleisch;vleisch;lemma_7121;NOM;type_25185;138;63;ABG ADP AMI ARB AX BAR BDK BGM
WZB_119rb_12_1;blute;blute;lemma_775;NOM;type_85443;58;19;AC1 AC3 DFR DGP DKK MSG MUF NEI
WZB_119rb_13_3;noch;noch;lemma_4415;ADV;type_15400;9523;250;ADP AGS AK AMI AML ANN AT AX
WZB_119rb_14_0;gelouben;gelouben;lemma_2075;VRB;type_6999;1158;172;ADP AK AMI ATF AXR AXS AXU AXV
WZB_119rb_16_0;noch;noch;lemma_4415;PRP;type_15400;9523;250;ADP AGS AK AMI AML ANN AT AX
WZB_119rb_17_3;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119rb_17_4;toten;toten;lemma_6118;NOM;type_68173;471;76;AC1 AC2 AC3 ADP AK APO ATF BRZ
WZB_119rb_18_0;vleisch;vleisch;lemma_7121;NOM;type_25185;138;63;ABG ADP AMI ARB AX BAR BDK BGM
WZB_119rb_18_1;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_119rb_19_3;noch;noch;lemma_4415;PRP;type_15400;9523;250;ADP AGS AK AMI AML ANN AT AX
WZB_119rb_20_1;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_119rb_20_3;machen;machen;lemma_3917;VRB;type_13685;2563;302;ABS AC1 AC2 AC3 ADP AK AMI APO
WZB_119rb_20_6;Ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_119rb_21_0;herre;herre;lemma_2684;NOM;type_9039;15932;320;AC1 AC2 AC3 ADP AK AMI APO AX
WZB_119rb_21_5;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_119va_2_0;dein;dein;lemma_1242;POS;type_67142;2610;69;AC1 AC2 AC3 ALX APO ASG AXW BAB
WZB_119va_3_0;werde;werde;lemma_7489;VEX;type_27049;130;51;BUH BVH CR CRO DA DHA DHW DKA
WZB_119va_3_1;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119va_4_2;behutet;behutet;lemma_467;VRB;type_141870;10;6;BVSN MAI PL1 ROL TRY WGA
WZB_119va_5_0;mein;mein;lemma_3001;POS;type_83864;880;21;AC2 CRO DBE DNT HUG HZU HZU2 MAI
WZB_119va_6_0;Ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_119va_6_1;herre;herre;lemma_2684;NOM;type_9039;15932;320;AC1 AC2 AC3 ADP AK AMI APO AX
WZB_119va_6_7;gen;gen;lemma_2007;PRP;type_6805;453;32;APO BRH BUH BVL BVO DDL DDW EHB
WZB_119va_6_8;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_119va_7_4;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119va_7_6;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119va_8_1;treiben;treiben;lemma_6194;VRB;type_101224;76;24;AC1 AC2 AC3 AXW BRZ BVSN CEFB CRO
WZB_119va_9_3;so;so;lemma_5601;ADV;type_19596;46543;550;ABS AC1 AC2 AC3 ADP AGS AK ALL
WZB_119va_10_3;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119va_11_0;in;in;lemma_5454;PRO;type_305666;530;122;ADP ALL AML AUK BES BIM BMG BRF
WZB_119va_11_3;Ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_119va_11_5;herre;herre;lemma_2684;NOM;type_9039;15932;320;AC1 AC2 AC3 ADP AK AMI APO AX
WZB_119va_11_6;got;got;lemma_2465;NOM;type_8253;21621;519;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_119va_12_3;stee;stee;lemma_5710;VRB;type_118213;50;22;AC1 AC3 APO CRO DIS DNT FGP FR3
WZB_119va_12_4;ouf;ouf;lemma_6330;ADV;type_65838;155;16;BUS CHH DES DFR DME DRA GRG HZU2
WZB_119va_13_1;ere;ere;lemma_1282;NOM;type_75179;2494;127;ADP AK ALL AMI ANN AXW BES BGM
WZB_119va_13_2;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119va_14_3;herren;herren;lemma_2684;NOM;type_9040;8925;255;AC1 AC2 AC3 ADP AK ALL AMI AML
WZB_119va_14_4;got;got;lemma_2465;NOM;type_8253;21621;519;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_119va_15_0;Ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_119va_15_3;herre;herre;lemma_2684;NOM;type_9039;15932;320;AC1 AC2 AC3 ADP AK AMI APO AX
WZB_119va_15_6;Ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119va_16_0;ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119va_16_1;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_119va_16_2;fremder;fremder;lemma_7221;ADJ;type_25679;116;41;AK APO AXU BRF BVSN CRO EB1 EHB
WZB_119va_17_0;erden;erden;lemma_1545;NOM;type_5166;2991;198;AC1 AC2 AC3 ADP AK ALX AMI ANN
WZB_119va_17_4;ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119va_18_8;svnder;svnder;lemma_5884;CCNJ;type_118434;57;5;ADP CRO HOF NBB NLA
WZB_119va_19_2;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_119va_20_1;habt;habt;lemma_2598;VRB;type_8746;2212;166;AC1 AC3 AK ALL AMI APO AT AXH
WZB_119va_21_3;seit;seit;lemma_5061;VRB;type_17562;2336;225;AC1 AC2 AC3 ADP AK ALX AMI AT
WZB_119va_21_4;ouch;ouch;lemma_4523;CCNJ;type_15677;22328;475;ABG ABS ADP AGS AK ALL AMI AML
WZB_119va_22_1;komen;komen;lemma_3400;VRB;type_11703;10627;292;ABG ABS AC1 AC2 AC3 ADP AK ALX
WZB_119va_22_2;in;in;lemma_1517;PRO;type_5008;2486;233;ADP AGS AML APO AT AUK AUN AXK
WZB_119va_22_5;Ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_119va_22_7;herre;herre;lemma_2684;NOM;type_9039;15932;320;AC1 AC2 AC3 ADP AK AMI APO AX
WZB_119va_24_2;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_119va_24_4;rechten;rechten;lemma_4840;NOM;type_42560;1245;124;ABS AC1 AC2 AC3 ADP APO ATF AXW
WZB_119va_24_7;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_119va_25_3;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_119va_27_2;ein;ein;lemma_1331;NUM;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_119va_28_3;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_119va_29_2;Ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_119va_29_4;herre;herre;lemma_2684;NOM;type_9039;15932;320;AC1 AC2 AC3 ADP AK AMI APO AX
WZB_119va_29_5;got;got;lemma_2465;NOM;type_8253;21621;519;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_119va_30_3;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119va_30_6;Behutet;behutet;lemma_467;VRB;type_141870;10;6;BVSN MAI PL1 ROL TRY WGA
WZB_119va_31_0;gepot;gepot;lemma_1978;NOM;type_263403;15;2;NEIC PUC
WZB_119va_32_3;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119va_32_6;Ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_119va_32_7;herre;herre;lemma_2684;NOM;type_9039;15932;320;AC1 AC2 AC3 ADP AK AMI APO AX
WZB_119va_34_1;herre;herre;lemma_2684;NOM;type_9039;15932;320;AC1 AC2 AC3 ADP AK AMI APO AX
WZB_119vb_1_0;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_119vb_2_1;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119vb_3_1;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119vb_3_6;di;di;lemma_1139;DET;type_3567;9617;158;ADP AK AMI AML ARB AXH AXR AXS
WZB_119vb_3_7;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_119vb_4_5;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_119vb_5_1;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119vb_5_3;samen;samen;lemma_5039;NOM;type_80192;24;4;DML GGG JT PUC
WZB_119vb_6_5;todes;todes;lemma_6118;NOM;type_21565;701;98;AC1 AC2 AC3 ADP APO BAR BEK BIL
WZB_119vb_7_7;erden;erden;lemma_1545;NOM;type_5166;2991;198;AC1 AC2 AC3 ADP AK ALX AMI ANN
WZB_119vb_8_6;ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_119vb_8_7;wil;wil;lemma_7473;VEM;type_26922;12100;293;ADP AGS AK AMI AT AX AXH AXK
WZB_119vb_9_3;wider;wider;lemma_7557;PRP;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_119vb_10_3;wil;wil;lemma_7473;VEM;type_26922;12100;293;ADP AGS AK AMI AT AX AXH AXK
WZB_119vb_10_4;in;in;lemma_1517;PRO;type_5008;2486;233;ADP AGS AML APO AT AUK AUN AXK
WZB_119vb_10_7;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119vb_11_3;volkes;volkes;lemma_7166;NOM;type_25443;190;48;AC1 AC2 AC3 AK AT AXH AXU BRF
WZB_119vb_11_6;Do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_119vb_12_0;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119vb_12_4;gegeben;gegeben;lemma_1961;VRB;type_6635;3053;259;AC1 AC2 AC3 ADP AK ALX AMI AML
WZB_119vb_12_5;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119vb_13_1;samen;samen;lemma_5039;NOM;type_80192;24;4;DML GGG JT PUC
WZB_119vb_15_0;mein;mein;lemma_3001;POS;type_83864;880;21;AC2 CRO DBE DNT HUG HZU HZU2 MAI
WZB_119vb_17_3;ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119vb_18_3;erden;erden;lemma_1545;NOM;type_5166;2991;198;AC1 AC2 AC3 ADP AK ALX AMI ANN
WZB_119vb_19_0;recht;recht;lemma_4840;NOM;type_42728;3432;164;ABS AC1 AC2 AC3 ADP APO ASG ATF
WZB_119vb_19_3;mein;mein;lemma_3001;POS;type_83864;880;21;AC2 CRO DBE DNT HUG HZU HZU2 MAI
WZB_119vb_20_0;gepot;gepot;lemma_1978;NOM;type_263403;15;2;NEIC PUC
WZB_119vb_20_3;lest;lest;lemma_3567;VRB;type_85571;7;3;JT NEI NEIC
WZB_119vb_21_1;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_119vb_21_3;gegeben;gegeben;lemma_1961;VRB;type_6635;3053;259;AC1 AC2 AC3 ADP AK ALX AMI AML
WZB_119vb_21_4;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119vb_22_0;samen;samen;lemma_5039;NOM;type_80192;24;4;DML GGG JT PUC
WZB_119vb_23_3;in;in;lemma_1517;PRO;type_5008;2486;233;ADP AGS AML APO AT AUK AUN AXK
WZB_119vb_24_1;wil;wil;lemma_7473;VEM;type_26922;12100;293;ADP AGS AK AMI AT AX AXH AXK
WZB_119vb_24_2;ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_119vb_24_3;mein;mein;lemma_3001;POS;type_83864;880;21;AC2 CRO DBE DNT HUG HZU HZU2 MAI
WZB_119vb_25_0;ouf;ouf;lemma_6330;PRP;type_65838;155;16;BUS CHH DES DFR DME DRA GRG HZU2
WZB_119vb_26_0;ouf;ouf;lemma_6330;PRP;type_65838;155;16;BUS CHH DES DFR DME DRA GRG HZU2
WZB_119vb_26_1;seine;seine;lemma_5377;ADJ;type_18749;44;18;AK AXR BAR BRF DFL ER FD FDS
WZB_119vb_27_0;wil;wil;lemma_7473;VEM;type_26922;12100;293;ADP AGS AK AMI AT AX AXH AXK
WZB_119vb_27_1;in;in;lemma_1517;PRO;type_5008;2486;233;ADP AGS AML APO AT AUK AUN AXK
WZB_119vb_27_4;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119vb_28_1;volkes;volkes;lemma_7166;NOM;type_25443;190;48;AC1 AC2 AC3 AK AT AXH AXU BRF
WZB_119vb_29_2;im;im;lemma_1517;PRO;type_32780;53217;434;ABS AC1 AC2 AC3 ADP AGS AK AMI
WZB_119vb_30_0;so;so;lemma_5601;ADV;type_19596;46543;550;ABS AC1 AC2 AC3 ADP AGS AK ALL
WZB_119vb_30_4;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119vb_31_1;herren;herren;lemma_2684;NOM;type_9040;8925;255;AC1 AC2 AC3 ADP AK ALL AMI AML
WZB_119vb_31_2;got;got;lemma_2465;NOM;type_8253;21621;519;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_119vb_32_2;Die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119vb_32_3;sele;sele;lemma_5349;NOM;type_18609;2368;185;AC1 AC2 AC3 ADP AGS ALL AMI BES
WZB_119vb_32_5;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119vb_32_7;neiget;neiget;lemma_4326;VRB;type_15049;31;15;AXH AXU BAR DJB DSL ENG JT MIK
WZB_119vb_33_0;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_119vb_33_1;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119vb_33_4;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_119vb_34_0;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_119vb_35_1;in;in;lemma_5454;PRO;type_305666;530;122;ADP ALL AML AUK BES BIM BMG BRF
WZB_119vb_35_4;mein;mein;lemma_3001;POS;type_83864;880;21;AC2 CRO DBE DNT HUG HZU HZU2 MAI
WZB_119vb_36_0;wil;wil;lemma_7473;VEM;type_26922;12100;293;ADP AGS AK AMI AT AX AXH AXK
WZB_119vb_36_1;ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_119vb_36_3;wider;wider;lemma_7557;PRP;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_119vb_36_4;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_120ra_2_0;wil;wil;lemma_7473;VEM;type_26922;12100;293;ADP AGS AK AMI AT AX AXH AXK
WZB_120ra_2_1;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_120ra_2_2;vorterben;vorterben;lemma_6835;VRB;type_237782;2;2;RSP VTC
WZB_120ra_2_3;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_120ra_3_1;volkes;volkes;lemma_7166;NOM;type_25443;190;48;AC1 AC2 AC3 AK AT AXH AXU BRF
WZB_120ra_4_1;seit;seit;lemma_5061;VRB;type_17562;2336;225;AC1 AC2 AC3 ADP AK ALX AMI AT
WZB_120ra_4_6;ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_120ra_4_7;bin;bin;lemma_5432;VEX;type_18948;3796;158;AMI AT AX AXH AXR AXU BAR BRF
WZB_120ra_5_1;herre;herre;lemma_2684;NOM;type_9039;15932;320;AC1 AC2 AC3 ADP AK AMI APO AX
WZB_120ra_5_2;got;got;lemma_2465;NOM;type_8253;21621;519;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_120ra_5_5;Behaldet;behaldet;lemma_453;VRB;type_1272;7;4;AXS ENE PZ WVW
WZB_120ra_5_6;mein;mein;lemma_3001;POS;type_83864;880;21;AC2 CRO DBE DNT HUG HZU HZU2 MAI
WZB_120ra_6_0;gepot;gepot;lemma_1978;NOM;type_263403;15;2;NEIC PUC
WZB_120ra_6_3;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_120ra_6_6;ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_120ra_6_7;bin;bin;lemma_5432;VEX;type_18948;3796;158;AMI AT AX AXH AXR AXU BAR BRF
WZB_120ra_7_1;herre;herre;lemma_2684;NOM;type_9039;15932;320;AC1 AC2 AC3 ADP AK AMI APO AX
WZB_120ra_8_0;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_120ra_8_1;vluchet;vluchet;lemma_7150;VRB;type_267954;1;1;DJEM
WZB_120ra_9_5;todis;todis;lemma_6118;ADJ;type_110620;10;4;ADP PL2 RSP TKR
WZB_120ra_10_4;Wer;wer;lemma_7482;NOM;type_26999;68;20;ALL AT BUH CRO DAL DZH HEI HK
WZB_120ra_11_3;vluchet;vluchet;lemma_7150;VRB;type_267954;1;1;DJEM
WZB_120ra_12_0;blut;blut;lemma_775;NOM;type_94032;175;16;BIM CDV ESB MSG NEI PFD PL1 PL2
WZB_120ra_12_2;ouf;ouf;lemma_6330;PRP;type_65838;155;16;BUS CHH DES DFR DME DRA GRG HZU2
WZB_120ra_12_3;im;im;lemma_1517;PRO;type_32780;53217;434;ABS AC1 AC2 AC3 ADP AGS AK AMI
WZB_120ra_12_6;Ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_120ra_13_2;eines;eines;lemma_1331;DET;type_4324;148;49;AC3 AML BAR BZI CR DA DBS DHS
WZB_120ra_14_3;ein;ein;lemma_1331;NUM;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_120ra_14_5;e;e;lemma_1281;ADV;type_4138;1361;68;AGS AMI AUK AXU BIM CRO DHO DKR
WZB_120ra_14_7;brechen;brechen;lemma_843;VRB;type_2630;580;141;AC2 ADP AK ATF AXH AXR AXS AXU
WZB_120ra_16_0;nehsten;nehsten;lemma_4281;ADJ;type_59775;77;19;CRO DFL DGT DTP ESB FDS FLG1 JT
WZB_120ra_16_4;todis;todis;lemma_6118;ADJ;type_110620;10;4;ADP PL2 RSP TKR
WZB_120ra_16_6;si;si;lemma_5454;PRO;type_19043;1833;164;ADP AGS AUK AXS BDK BRH BUH BUS
WZB_120ra_17_2;ebrecher;ebrecher;lemma_17898;NOM;type_154274;4;4;AC2 DJUM HTR HUG
WZB_120ra_17_4;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_120ra_17_6;ebrecherinne;ebrecherinne;lemma_29116;NOM;type_144656;1;1;HTR
WZB_120ra_18_3;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_120ra_18_4;slefet;slefet;lemma_5517;VRB;type_69093;4;3;DJEM DWU JT
WZB_120ra_19_5;todis;todis;lemma_6118;ADJ;type_110620;10;4;ADP PL2 RSP TKR
WZB_120ra_20_1;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
