lemma_id;lemma;normalisiert;pos;pos_alle;ist_name;sprachkonzepte;konzepte_gesamt;belege;texte;belegklasse;handpruefung
lemma_45861;beneficium;beneficium;NOM;NOM;nein;Lateinisch;6;2;1;2 bis 5;nein
lemma_34273;Benesch;benesch;NAM;NAM;ja;Slawisch, Tschechisch;4;2;2;2 bis 5;nein
lemma_32172;Benevento;benevento;NAM;NAM;ja;Italienisch;2;2;1;2 bis 5;nein
lemma_44259;Beuthen;beuthen;NAM;NAM;ja;Slawisch;3;2;1;2 bis 5;nein
lemma_31871;bezzeg;bezzeg;ADV;ADV;nein;Ungarisch;2;2;1;2 bis 5;nein
lemma_66254;billungs;billungs;ADJ;ADJ ADV;nein;Lateinisch;3;2;1;2 bis 5;nein
lemma_26497;Bîôn;bion;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_20146;Blangrîz;blangriz;NAM;NAM;ja;Französisch;3;2;2;2 bis 5;nein
lemma_50143;blaterare;blaterare;VRB;VRB;nein;Lateinisch;4;2;1;2 bis 5;nein
lemma_11770;Bodislaw;bodislaw;NAM;NAM;ja;Slawisch;3;2;2;2 bis 5;nein
lemma_44650;Bohuta;bohuta;NAM;NAM;ja;Slawisch;3;2;1;2 bis 5;nein
lemma_16473;Bonschurne;bonschurne;NAM;NAM;ja;Französisch;3;2;1;2 bis 5;nein
lemma_17497;Borîolus;boriolus;NAM;NAM;ja;Lateinisch;3;2;1;2 bis 5;nein
lemma_44272;Bosick;bosick;NAM;NAM;ja;Slawisch;3;2;1;2 bis 5;nein
lemma_43782;botenge;botenge;NOM;NOM;nein;Italienisch;2;2;1;2 bis 5;nein
lemma_42908;bourre;bourre;NOM;NOM;nein;Französisch;3;2;1;2 bis 5;nein
lemma_62409;breslauisch;breslauisch;ADJ;ADJ;nein;Slawisch;2;2;1;2 bis 5;nein
lemma_44281;Brusinka;brusinka;NAM;NAM;ja;Tschechisch;2;2;1;2 bis 5;nein
lemma_29807;Buterwein;buterwein;NAM;NAM;ja;Lateinisch;5;2;2;2 bis 5;nein
lemma_41592;Bylis;bylis;NAM;NAM;ja;Französisch;3;2;1;2 bis 5;nein
lemma_46042;caecus;caecus;ADJ;ADJ NOM;nein;Lateinisch;6;2;1;2 bis 5;nein
lemma_34389;cæspes;caespes;NOM;NOM;nein;Lateinisch;2;2;2;2 bis 5;nein
lemma_65208;Calaphus;calaphus;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_25502;calare;calare;VRB;VRB;nein;Italienisch, Lateinisch;3;2;1;2 bis 5;nein
lemma_58911;calcare;calcare;VRB;VRB;nein;Lateinisch;3;2;1;2 bis 5;nein
lemma_26931;Calixtus;calixtus;NAM;NAM;ja;Lateinisch;4;2;2;2 bis 5;nein
lemma_29212;calor;calor;NOM;NOM;nein;Lateinisch;6;2;2;2 bis 5;nein
lemma_46063;calumnia;calumnia;ADJ;ADJ NOM;nein;Lateinisch;4;2;1;2 bis 5;nein
lemma_25511;Calypso;calypso;NAM;NAM;ja;Griechisch;4;2;2;2 bis 5;nein
lemma_35149;candidus;candidus;ADJ;ADJ;nein;Lateinisch;3;2;2;2 bis 5;nein
lemma_41069;Canille;canille;NAM;NAM;ja;Französisch;3;2;1;2 bis 5;nein
lemma_28482;Canus;canus;NAM;NAM;ja;Lateinisch;3;2;1;2 bis 5;nein
lemma_50044;capitelhûs;capitelhus;NOM;NOM;nein;Lateinisch;5;2;1;2 bis 5;nein
lemma_26386;Carafilîe;carafilie;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_26384;Carânus;caranus;NAM;NAM;ja;Griechisch, Lateinisch;4;2;1;2 bis 5;nein
lemma_26381;Câres;cares;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_64274;Carmelie;carmelie;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_65789;Carmelus;carmelus;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_974;Carous;carous;NAM;NAM;ja;Französisch;3;2;2;2 bis 5;nein
lemma_52473;Cassius;cassius;NAM;NAM;ja;Lateinisch;4;2;2;2 bis 5;nein
lemma_24973;Castrâ;castra;NAM;NAM;ja;Lateinisch;4;2;1;2 bis 5;nein
lemma_32792;castra;castra;NOM;NOM;nein;Lateinisch;3;2;2;2 bis 5;nein
lemma_23011;cathedra;cathedra;NOM;NOM;nein;Lateinisch;3;2;2;2 bis 5;nein
lemma_3262;catholicus;catholicus;NOM;NOM;nein;Lateinisch;3;2;2;2 bis 5;nein
lemma_45787;causa;causa;NOM;NOM;nein;Lateinisch;9;2;2;2 bis 5;nein
lemma_61155;Cavart;cavart;NAM;NAM;ja;Französisch;3;2;1;2 bis 5;nein
lemma_36606;celsus;celsus;ADJ;ADJ;nein;Lateinisch;6;2;2;2 bis 5;nein
lemma_30756;Cenopulus;cenopulus;NAM;NAM;ja;Lateinisch;2;2;1;2 bis 5;nein
lemma_33124;Cephalica;cephalica;NAM;NAM;ja;Lateinisch;3;2;2;2 bis 5;nein
lemma_28598;Chalamus;chalamus;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_35603;che;che;CNJ;CNJ IPA;nein;Italienisch, Rätoromanisch;4;2;1;2 bis 5;nein
lemma_44392;Chlum;chlum;NAM;NAM;ja;Slawisch, Tschechisch;4;2;1;2 bis 5;nein
lemma_51011;chraglatz;chraglatz;NOM;NOM;nein;Französisch;6;2;1;2 bis 5;nein
lemma_61373;ciere;ciere;VRB;VRB;nein;Lateinisch;4;2;2;2 bis 5;nein
lemma_37688;cinque;cinque;NUM;NUM;nein;Französisch;4;2;2;2 bis 5;nein
lemma_30656;circum;circum;ADV;ADV PRP;nein;Lateinisch;3;2;2;2 bis 5;nein
lemma_18889;circumcidere;circumcidere;VRB;VRB;nein;Lateinisch;8;2;2;2 bis 5;nein
lemma_25163;Clarencius;clarencius;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_64391;Clarete;clarete;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_20658;Clarjûn;clarjun;NAM;NAM;ja;Französisch;3;2;2;2 bis 5;nein
lemma_40213;claudere;claudere;VRB;VRB;nein;Lateinisch;4;2;1;2 bis 5;nein
lemma_31923;coeur;coeur;NOM;NOM;nein;Französisch;7;2;1;2 bis 5;nein
lemma_45779;cogere;cogere;VRB;VRB;nein;Lateinisch;7;2;2;2 bis 5;nein
lemma_59773;cogitatio;cogitatio;NOM;NOM;nein;Lateinisch;2;2;1;2 bis 5;nein
lemma_29051;Colophon;colophon;NAM;NAM;ja;Griechisch;2;2;1;2 bis 5;nein
lemma_62452;Colosseum;colosseum;NAM;NAM;ja;Lateinisch;2;2;1;2 bis 5;nein
lemma_50018;commendare;commendare;VRB;VRB;nein;Lateinisch;5;2;2;2 bis 5;nein
lemma_27232;commiscere;commiscere;VRB;VRB;nein;Lateinisch;5;2;2;2 bis 5;nein
lemma_46035;commissarius;commissarius;NOM;NOM;nein;Lateinisch;5;2;1;2 bis 5;nein
lemma_31015;communio;communio;NOM;NOM;nein;Lateinisch;3;2;1;2 bis 5;nein
lemma_44314;Como;como;NAM;NAM;ja;Italienisch;2;2;1;2 bis 5;nein
lemma_46103;comparere;comparere;VRB;VRB;nein;Lateinisch;5;2;1;2 bis 5;nein
lemma_30974;compas;compas;NOM;NOM;nein;Französisch, Italienisch;9;2;2;2 bis 5;nein
lemma_25650;complere;complere;VRB;VRB;nein;Lateinisch;6;2;2;2 bis 5;nein
lemma_35540;concipere;concipere;VRB;VRB;nein;Lateinisch;15;2;1;2 bis 5;nein
lemma_43810;conclusio;conclusio;NOM;NOM;nein;Lateinisch;5;2;2;2 bis 5;nein
lemma_28150;conductus;conductus;NOM;NOM;nein;Lateinisch;3;2;2;2 bis 5;nein
lemma_25525;conflare;conflare;VRB;VRB;nein;Lateinisch;6;2;2;2 bis 5;nein
lemma_64733;congregare;congregare;VRB;VRB;nein;Lateinisch;8;2;2;2 bis 5;nein
lemma_40273;conplantare;conplantare;PRP;PRP VRB;nein;Lateinisch;10;2;2;2 bis 5;nein
lemma_45138;consacrare;consacrare;ADV;ADV PRP VRB;nein;Lateinisch;4;2;2;2 bis 5;nein
lemma_69968;consequi;consequi;VRB;VRB;nein;Lateinisch;3;2;1;2 bis 5;nein
lemma_15260;consul;consul;NOM;NOM;nein;Lateinisch;3;2;1;2 bis 5;nein
lemma_70651;consurgere;consurgere;VRB;VRB;nein;Lateinisch;5;2;1;2 bis 5;nein
lemma_45809;contemnere;contemnere;VRB;VRB;nein;Lateinisch;3;2;2;2 bis 5;nein
lemma_52797;contristare;contristare;VRB;VRB;nein;Lateinisch;5;2;2;2 bis 5;nein
lemma_39413;convertere;convertere;VRB;VRB;nein;Lateinisch;7;2;1;2 bis 5;nein
lemma_35297;convivere;convivere;PRP;PRP VRB;nein;Lateinisch;4;2;2;2 bis 5;nein
lemma_35153;coronare;coronare;VRB;VRB;nein;Lateinisch;8;2;2;2 bis 5;nein
lemma_47404;Crassus;crassus;NAM;NAM;ja;Lateinisch;3;2;2;2 bis 5;nein
lemma_31878;crier;crier;VRB;VRB;nein;Französisch;3;2;1;2 bis 5;nein
lemma_35301;crimen;crimen;NOM;NOM;nein;Lateinisch;4;2;2;2 bis 5;nein
lemma_41449;crinâle;crinale;NOM;NOM;nein;Lateinisch;5;2;1;2 bis 5;nein
lemma_28333;crisoprassus;crisoprassus;NOM;NOM;nein;Lateinisch;4;2;2;2 bis 5;nein
lemma_21320;Crispus;crispus;NAM;NAM;ja;Griechisch;3;2;2;2 bis 5;nein
lemma_20779;Cristôbolus;cristobolus;NAM;NAM;ja;Lateinisch;3;2;1;2 bis 5;nein
lemma_27234;cutis;cutis;NOM;NOM;nein;Lateinisch;8;2;1;2 bis 5;nein
lemma_45924;Cyprianus;cyprianus;NAM;NAM;ja;Lateinisch;4;2;2;2 bis 5;nein
lemma_60111;Cyrenaeus;cyrenaeus;NAM;NAM;ja;Griechisch;4;2;1;2 bis 5;nein
lemma_31712;damnare;damnare;VRB;VRB;nein;Lateinisch;5;2;1;2 bis 5;nein
lemma_10455;damoysele;damoysele;NOM;NOM;nein;Französisch;5;2;2;2 bis 5;nein
lemma_47112;Danae;danae;NAM;NAM;ja;Griechisch;4;2;1;2 bis 5;nein
lemma_34595;Daphne;daphne;NAM;NAM;ja;Griechisch;4;2;2;2 bis 5;nein
lemma_26683;Dâtaphernes;dataphernes;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_71192;Deborah;deborah;NAM;NAM;ja;Hebräisch;4;2;1;2 bis 5;nein
lemma_34998;decernere;decernere;VRB;VRB;nein;Lateinisch;6;2;2;2 bis 5;nein
lemma_25420;decim;decim;NUM;NUM;nein;Lateinisch;2;2;2;2 bis 5;nein
lemma_18296;Decipeneus;decipeneus;NAM;NAM;ja;Lateinisch;3;2;1;2 bis 5;nein
lemma_51104;decoquere;decoquere;PRP;PRP VRB;nein;Lateinisch;2;2;1;2 bis 5;nein
lemma_35289;decor;decor;ADJ;ADJ NOM;nein;Lateinisch;4;2;2;2 bis 5;nein
lemma_70733;decorare;decorare;VRB;VRB;nein;Lateinisch;7;2;2;2 bis 5;nein
lemma_45547;decus;decus;NOM;NOM;nein;Lateinisch;6;2;1;2 bis 5;nein
lemma_32381;deficere;deficere;VRB;VRB;nein;Lateinisch;17;2;2;2 bis 5;nein
lemma_73053;definitivus;definitivus;ADJ;ADJ;nein;Lateinisch;4;2;1;2 bis 5;nein
lemma_70075;deinde;deinde;ADV;ADV;nein;Lateinisch;4;2;2;2 bis 5;nein
lemma_1112;del;del;ART;ART PRP;nein;Französisch;3;2;1;2 bis 5;nein
lemma_35613;delati;delati;VRB;VRB;nein;Slawisch;4;2;1;2 bis 5;nein
lemma_29388;delictum;delictum;NOM;NOM;nein;Lateinisch;3;2;2;2 bis 5;nein
lemma_29082;Delonis;delonis;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_18550;demercie;demercie;NOM;NOM;nein;Französisch;3;2;2;2 bis 5;nein
lemma_15867;Demophon;demophon;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_35234;deplorare;deplorare;NOM;NOM VRB;nein;Lateinisch;5;2;1;2 bis 5;nein
lemma_34967;deprecari;deprecari;VRB;VRB;nein;Lateinisch;7;2;2;2 bis 5;nein
lemma_35025;deputare;deputare;VRB;VRB;nein;Lateinisch;2;2;2;2 bis 5;nein
lemma_48378;descriptio;descriptio;NOM;NOM;nein;Lateinisch;3;2;1;2 bis 5;nein
lemma_35206;desiderium;desiderium;NOM;NOM;nein;Lateinisch;3;2;2;2 bis 5;nein
lemma_51056;desteminder;desteminder;ADV;ADV;nein;Lateinisch;5;2;1;2 bis 5;nein
lemma_45812;detrimentum;detrimentum;NOM;NOM;nein;Lateinisch;5;2;2;2 bis 5;nein
lemma_46925;devorare;devorare;VRB;VRB;nein;Lateinisch;5;2;2;2 bis 5;nein
lemma_32274;devotio;devotio;NOM;NOM;nein;Lateinisch;5;2;2;2 bis 5;nein
lemma_67649;dicentetum;dicentetum;NOM;NOM;nein;Lateinisch;5;2;1;2 bis 5;nein
lemma_46197;dilatio;dilatio;NOM;NOM;nein;Lateinisch;5;2;1;2 bis 5;nein
lemma_64734;diligare;diligare;VRB;VRB;nein;Lateinisch;5;2;1;2 bis 5;nein
lemma_35012;dirigere;dirigere;VRB;VRB;nein;Lateinisch;5;2;2;2 bis 5;nein
lemma_48389;discantus;discantus;NOM;NOM;nein;Französisch, Lateinisch;5;2;2;2 bis 5;nein
lemma_61756;dispensatores;dispensatores;NOM;NOM;nein;Lateinisch;6;2;1;2 bis 5;nein
lemma_12333;dobra ytra;dobra ytra;INJ;INJ;nein;Slawisch, Tschechisch;4;2;1;2 bis 5;nein
lemma_31874;dobro;dobro;ADV;ADV;nein;Slawisch;7;2;1;2 bis 5;nein
lemma_37949;doctrina;doctrina;NOM;NOM;nein;Lateinisch;4;2;1;2 bis 5;nein
lemma_66674;domkirche;domkirche;NOM;NOM;nein;Lateinisch;7;2;2;2 bis 5;nein
lemma_28169;Donosdaron;donosdaron;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_15934;dormenter;dormenter;NOM;NOM;nein;Lateinisch;4;2;2;2 bis 5;nein
lemma_31674;dormire;dormire;VRB;VRB;nein;Französisch, Lateinisch;4;2;2;2 bis 5;nein
lemma_40352;dormitor;dormitor;NOM;NOM;nein;Lateinisch;3;2;1;2 bis 5;nein
lemma_32140;drâg;drag;ADJ;ADJ;nein;Slawisch;5;2;1;2 bis 5;nein
lemma_44343;Drisimir;drisimir;NAM;NAM;ja;Slawisch;3;2;1;2 bis 5;nein
lemma_53168;drue;drue;NOM;NOM;nein;Französisch;2;2;1;2 bis 5;nein
lemma_70611;duodecimus;duodecimus;NUM;NUM;nein;Lateinisch;2;2;1;2 bis 5;nein
lemma_29575;eburneus;eburneus;NOM;NOM;nein;Lateinisch;5;2;2;2 bis 5;nein
lemma_43657;Echo;echo;NAM;NAM;ja;Griechisch;7;2;2;2 bis 5;nein
lemma_37939;edictare;edictare;VRB;VRB;nein;Lateinisch;5;2;2;2 bis 5;nein
lemma_50872;editare;editare;VRB;VRB;nein;Lateinisch;4;2;2;2 bis 5;nein
lemma_49010;Edlitz;edlitz;NAM;NAM;ja;Slawisch;2;2;1;2 bis 5;nein
lemma_31330;Êdron;edron;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_39182;educere;educere;VRB;VRB;nein;Lateinisch;7;2;1;2 bis 5;nein
lemma_55289;effundere;effundere;VRB;VRB;nein;Lateinisch;7;2;2;2 bis 5;nein
lemma_45667;egere;egere;VRB;VRB;nein;Lateinisch;6;2;1;2 bis 5;nein
lemma_31195;Êlîosdros;eliosdros;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_27197;Elyacha;elyacha;NAM;NAM;ja;Hebräisch;3;2;1;2 bis 5;nein
lemma_24373;Elymas;elymas;NAM;NAM;ja;Hebräisch;4;2;2;2 bis 5;nein
lemma_41309;eminere;eminere;VRB;VRB;nein;Lateinisch;4;2;2;2 bis 5;nein
lemma_47836;Enchiridion;enchiridion;NAM;NAM;ja;Griechisch;4;2;1;2 bis 5;nein
lemma_28285;Êneide;eneide;NAM;NAM;ja;Lateinisch;2;2;1;2 bis 5;nein
lemma_22974;enkriegen;enkriegen;NEG;NEG VRB;nein;Lateinisch;5;2;2;2 bis 5;nein
lemma_14457;enschrîben;enschriben;NEG;NEG VRB;nein;Lateinisch;8;2;2;2 bis 5;nein
lemma_26056;ensis;ensis;NOM;NOM;nein;Lateinisch;2;2;2;2 bis 5;nein
lemma_42906;Epatica;epatica;NAM;NAM;ja;Lateinisch;3;2;2;2 bis 5;nein
lemma_31244;epiglotis;epiglotis;NOM;NOM;nein;Lateinisch;2;2;1;2 bis 5;nein
lemma_36698;epitalamicum;epitalamicum;NOM;NOM;nein;Lateinisch;6;2;2;2 bis 5;nein
lemma_20355;Ermagoras;ermagoras;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_28227;eructare;eructare;VRB;VRB;nein;Lateinisch;5;2;2;2 bis 5;nein
lemma_33630;erzbischoflich;erzbischoflich;ADJ;ADJ;nein;Lateinisch;4;2;2;2 bis 5;nein
lemma_20061;Eselbrecht;eselbrecht;NAM;NAM;ja;Hebräisch;7;2;2;2 bis 5;nein
lemma_26216;Eskilus;eskilus;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_30997;Esoras;esoras;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_21807;essentiâ;essentia;NOM;NOM;nein;Lateinisch;3;2;2;2 bis 5;nein
lemma_69891;esurire;esurire;VRB;VRB;nein;Lateinisch;6;2;1;2 bis 5;nein
lemma_70048;etenim;etenim;CNJ;CNJ;nein;Lateinisch;3;2;1;2 bis 5;nein
lemma_32262;Ethra;ethra;NAM;NAM;ja;Griechisch;3;2;2;2 bis 5;nein
lemma_43814;Euklid;euklid;NAM;NAM;ja;Griechisch;5;2;2;2 bis 5;nein
lemma_28522;Eumelus;eumelus;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_28512;Euritus;euritus;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_29061;Eusemes;eusemes;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_46180;evidentia;evidentia;NOM;NOM;nein;Lateinisch;3;2;2;2 bis 5;nein
lemma_23665;Exameron;exameron;NAM;NAM;ja;Lateinisch;3;2;1;2 bis 5;nein
lemma_46159;examinare;examinare;VRB;VRB;nein;Lateinisch;7;2;2;2 bis 5;nein
lemma_45168;excommunizieren;excommunizieren;VRB;VRB;nein;Lateinisch;6;2;1;2 bis 5;nein
lemma_30529;Exersus;exersus;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_70408;exhibere;exhibere;VRB;VRB;nein;Lateinisch;8;2;2;2 bis 5;nein
lemma_70008;exinanire;exinanire;VRB;VRB;nein;Lateinisch;8;2;1;2 bis 5;nein
lemma_36695;exitus;exitus;NOM;NOM;nein;Lateinisch;4;2;2;2 bis 5;nein
lemma_51128;exprimere;exprimere;VRB;VRB;nein;Lateinisch;5;2;2;2 bis 5;nein
lemma_23669;exprofundus;exprofundus;NOM;NOM PRP;nein;Lateinisch;4;2;1;2 bis 5;nein
lemma_28454;exsequi;exsequi;VRB;VRB;nein;Lateinisch;5;2;2;2 bis 5;nein
lemma_27235;exterior;exterior;ADJ;ADJ ADV;nein;Lateinisch;2;2;2;2 bis 5;nein
lemma_50781;fabellich;fabellich;ADJ;ADJ ADV;nein;Lateinisch;5;2;1;2 bis 5;nein
lemma_39678;faex;faex;NOM;NOM;nein;Lateinisch;4;2;1;2 bis 5;nein
lemma_27821;falsetto;falsetto;NOM;NOM;nein;Italienisch;2;2;2;2 bis 5;nein
lemma_27822;falsus;falsus;ADJ;ADJ;nein;Lateinisch;3;2;2;2 bis 5;nein
lemma_45693;famosus;famosus;ADJ;ADJ;nein;Lateinisch;5;2;1;2 bis 5;nein
lemma_53509;febris;febris;NOM;NOM;nein;Lateinisch;3;2;1;2 bis 5;nein
lemma_1782;Felicissimus;felicissimus;NAM;NAM;ja;Lateinisch;4;2;2;2 bis 5;nein
lemma_27176;felix;felix;ADJ;ADJ ADV GRA;nein;Lateinisch;3;2;2;2 bis 5;nein
lemma_24926;Fenesteus;fenesteus;NAM;NAM;ja;Griechisch;3;2;2;2 bis 5;nein
lemma_45534;fervor;fervor;NOM;NOM VRB;nein;Lateinisch;10;2;1;2 bis 5;nein
lemma_48138;festiglichen;festiglichen;ADJ;ADJ ADV;nein;Lateinisch;4;2;1;2 bis 5;nein
lemma_35774;Fia;fia;NAM;NAM;ja;Ungarisch;1;2;1;2 bis 5;nein
lemma_64488;fînheit;finheit;NOM;NOM;nein;Französisch;2;2;1;2 bis 5;nein
lemma_34986;fistula;fistula;NOM;NOM;nein;Lateinisch;2;2;1;2 bis 5;nein
lemma_23885;flagrans;flagrans;NOM;NOM;nein;Französisch;3;2;1;2 bis 5;nein
lemma_34917;florere;florere;VRB;VRB;nein;Französisch, Lateinisch;4;2;2;2 bis 5;nein
lemma_22223;Florminius;florminius;NAM;NAM;ja;Lateinisch;3;2;1;2 bis 5;nein
lemma_67873;fons;fons;NOM;NOM;nein;Lateinisch;4;2;2;2 bis 5;nein
lemma_26465;Frâdâtes;fradates;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_70350;fraternus;fraternus;ADJ;ADJ;nein;Lateinisch;4;2;2;2 bis 5;nein
lemma_45606;fundere;fundere;VRB;VRB;nein;Lateinisch;7;2;2;2 bis 5;nein
lemma_22143;Galain;galain;NAM;NAM;ja;Französisch;3;2;1;2 bis 5;nein
lemma_20503;galaxia;galaxia;NOM;NOM;nein;Lateinisch;3;2;2;2 bis 5;nein
lemma_22150;Galeandris;galeandris;NAM;NAM;ja;Französisch;3;2;2;2 bis 5;nein
lemma_64592;Galoyss;galoyss;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_29438;Ganimêdes;ganimedes;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_35861;gedê;gede;IPA;IPA;nein;Slawisch;2;2;1;2 bis 5;nein
lemma_28384;Gelasius;gelasius;NAM;NAM;ja;Lateinisch;4;2;1;2 bis 5;nein
lemma_48689;generatio;generatio;NOM;NOM;nein;Lateinisch;4;2;2;2 bis 5;nein
lemma_46301;geometer;geometer;NOM;NOM;nein;Lateinisch;5;2;2;2 bis 5;nein
lemma_75494;gepresseter;gepresseter;ADJ;ADJ;nein;Französisch;5;2;2;2 bis 5;nein
lemma_47627;gespunse;gespunse;NOM;NOM;nein;Lateinisch;8;2;2;2 bis 5;nein
lemma_43455;gevenstert;gevenstert;ADJ;ADJ;nein;Lateinisch;4;2;2;2 bis 5;nein
lemma_14071;Gilot;gilot;NAM;NAM;ja;Französisch;3;2;1;2 bis 5;nein
lemma_54851;gladius;gladius;NOM;NOM;nein;Lateinisch;2;2;1;2 bis 5;nein
lemma_20365;Godeles;godeles;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_2458;Gomoret;gomoret;NAM;NAM;ja;Französisch;3;2;2;2 bis 5;nein
lemma_28930;Gosdrôas;gosdroas;NAM;NAM;ja;Persisch;3;2;1;2 bis 5;nein
lemma_22936;Gradazelain;gradazelain;NAM;NAM;ja;Französisch;3;2;1;2 bis 5;nein
lemma_67712;gradi;gradi;VRB;VRB;nein;Lateinisch;3;2;2;2 bis 5;nein
lemma_9586;grammaticus;grammaticus;NOM;NOM;nein;Lateinisch;5;2;2;2 bis 5;nein
lemma_28355;Grassus;grassus;NAM;NAM;ja;Lateinisch;3;2;1;2 bis 5;nein
lemma_20270;Grêûsâ;greusa;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_11453;grôpiere;gropiere;NOM;NOM;nein;Französisch;3;2;2;2 bis 5;nein
lemma_45733;guerra;guerra;NOM;NOM;nein;Italienisch, Spanisch;3;2;1;2 bis 5;nein
lemma_27262;gustare;gustare;VRB;VRB;nein;Lateinisch;5;2;2;2 bis 5;nein
lemma_34984;gutta artetica;gutta artetica;NOM;NOM;nein;Lateinisch;3;2;1;2 bis 5;nein
lemma_29439;Hebe;hebe;NAM;NAM;ja;Griechisch;3;2;2;2 bis 5;nein
lemma_34951;herba;herba;ADJ;ADJ NOM;nein;Lateinisch;3;2;2;2 bis 5;nein
lemma_69776;heres;heres;NOM;NOM;nein;Lateinisch;4;2;1;2 bis 5;nein
lemma_15922;himelspêre;himelspere;NOM;NOM;nein;Griechisch, Lateinisch;8;2;2;2 bis 5;nein
lemma_44663;Hnesa;hnesa;NAM;NAM;ja;Tschechisch;3;2;1;2 bis 5;nein
lemma_67692;hodie;hodie;ADV;ADV;nein;Lateinisch;2;2;2;2 bis 5;nein
lemma_35679;homicidium;homicidium;NOM;NOM;nein;Lateinisch;3;2;2;2 bis 5;nein
lemma_69928;hortari;hortari;VRB;VRB;nein;Lateinisch;5;2;2;2 bis 5;nein
lemma_70109;huiusmodi;huiusmodi;ADV;ADV;nein;Lateinisch;5;2;1;2 bis 5;nein
lemma_48045;Hyades;hyades;NAM;NAM;ja;Griechisch;6;2;2;2 bis 5;nein
lemma_25398;ianua;ianua;NOM;NOM;nein;Lateinisch;3;2;2;2 bis 5;nein
lemma_46227;ibidem;ibidem;ADV;ADV;nein;Lateinisch;4;2;2;2 bis 5;nein
lemma_37923;icere;icere;NOM;NOM VRB;nein;Lateinisch;5;2;2;2 bis 5;nein
lemma_69754;idioma;idioma;NOM;NOM;nein;Lateinisch;7;2;2;2 bis 5;nein
lemma_45633;ignorare;ignorare;VRB;VRB;nein;Lateinisch;6;2;2;2 bis 5;nein
lemma_10304;il;il;PRO;PRO;nein;Französisch;2;2;2;2 bis 5;nein
lemma_42992;illuminare;illuminare;VRB;VRB;nein;Lateinisch;12;2;2;2 bis 5;nein
lemma_23620;Ilus;ilus;NAM;NAM;ja;Griechisch;3;2;1;2 bis 5;nein
lemma_69948;imitator;imitator;NOM;NOM;nein;Lateinisch;5;2;1;2 bis 5;nein
lemma_46098;immutare;immutare;VRB;VRB;nein;Lateinisch;4;2;2;2 bis 5;nein
lemma_38300;imoratalitas;imoratalitas;NEG;NEG NOM;nein;Lateinisch;3;2;1;2 bis 5;nein
lemma_70016;imponere;imponere;VRB;VRB;nein;Lateinisch;5;2;1;2 bis 5;nein
lemma_28429;incarnatus;incarnatus;ADJ;ADJ;nein;Lateinisch;5;2;2;2 bis 5;nein
lemma_70129;incidere;incidere;VRB;VRB;nein;Lateinisch;7;2;2;2 bis 5;nein
lemma_48141;indictia;indictia;NOM;NOM;nein;Lateinisch;4;2;1;2 bis 5;nein
lemma_69757;indignus;indignus;ADJ;ADJ NEG;nein;Lateinisch;3;2;1;2 bis 5;nein
lemma_30827;informare;informare;VRB;VRB;nein;Lateinisch;6;2;1;2 bis 5;nein
lemma_28472;infra;infra;ADJ;ADJ GRA;nein;Lateinisch;3;2;2;2 bis 5;nein
lemma_35204;infundere;infundere;NOM;NOM VRB;nein;Lateinisch;4;2;2;2 bis 5;nein
lemma_51671;îngeschriben;ingeschriben;ADJ;ADJ PRP;nein;Lateinisch;8;2;2;2 bis 5;nein
lemma_67892;inpius;inpius;ADJ;ADJ NEG;nein;Lateinisch;4;2;1;2 bis 5;nein
lemma_67753;inregione;inregione;NOM;NOM PRP;nein;Lateinisch;4;2;1;2 bis 5;nein
