xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_132ra_5_1	streitenden	here der streitenden von seinem	unmatched		lemma_5818	high	claude
WZB_132ra_7_4	die	vierhundert Alle die in den	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_132ra_7_5	in	Alle die in den purgen	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_132ra_8_1	purgen	in den purgen sint geczalt	ambiguous	lemma_10988|lemma_944	lemma_944	high	claude
WZB_132ra_8_2	sint	den purgen sint geczalt waren	ambiguous	lemma_5432|lemma_5434|lemma_5496	lemma_5432	high	claude
WZB_132ra_8_3	geczalt	purgen sint geczalt waren hundert	ambiguous	lemma_44911|lemma_7793	lemma_7793	high	claude
WZB_132ra_9_0	waren	sint geczalt waren hundert tousent	ambiguous	lemma_7338|lemma_7505	lemma_7505	high	claude
WZB_132ra_11_3	ire	hundert durch ire scharen zu	ambiguous	lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_132ra_11_4	scharen	durch ire scharen zu dem	ambiguous	lemma_5180|lemma_5184	lemma_5180	high	claude
WZB_132ra_12_1	dem	scharen zu dem ersten ouf	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_132ra_12_2	ersten	zu dem ersten ouf czihen	ambiguous	lemma_1288|lemma_1655	lemma_1288	high	claude
WZB_132ra_12_7	In	ouf czihen In den purgen	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_132ra_13_0	purgen	In den purgen der kinder	ambiguous	lemma_10988|lemma_944	lemma_944	high	claude
WZB_132ra_13_1	der	den purgen der kinder gegen	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_132ra_13_3	gegen	der kinder gegen dem mittagis	ambiguous	lemma_11822|lemma_2007	lemma_2007	high	claude
WZB_132ra_14_0	dem	kinder gegen dem mittagis teile	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_132ra_14_1	mittagis	gegen dem mittagis teile wirt	unmatched		lemma_20031	high	claude
WZB_132ra_14_2	teile	dem mittagis teile wirt furste	ambiguous	lemma_6041|lemma_6042	lemma_6041	high	claude
WZB_132ra_14_3	wirt	mittagis teile wirt furste der	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_132ra_15_1	der	wirt furste der svn Und	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_132ra_16_0	here	Und alles here seiner streitenden	ambiguous	lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_5454	lemma_2761	high	claude
WZB_132ra_16_2	streitenden	here seiner streitenden die geczalt	unmatched		lemma_5818	high	claude
WZB_132ra_16_3	die	seiner streitenden die geczalt sint	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_132ra_16_4	geczalt	streitenden die geczalt sint sechs	ambiguous	lemma_44911|lemma_7793	lemma_7793	high	claude
WZB_132ra_17_0	sint	die geczalt sint sechs vnd	ambiguous	lemma_5432|lemma_5434|lemma_5496	lemma_5432	high	claude
WZB_132ra_18_6	ym	hundert Bei ym haben sich	ambiguous	lemma_10734|lemma_1517	lemma_1517	high	claude
WZB_132ra_19_0	haben	Bei ym haben sich gelegert	ambiguous	lemma_2593|lemma_2598|lemma_2688	lemma_2598	high	claude
WZB_132ra_19_1	sich	ym haben sich gelegert von	ambiguous	lemma_42100|lemma_5366|lemma_5445|lemma_5455	lemma_5445	high	claude
WZB_132ra_19_4	dem	gelegert von dem geslechte der	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_132ra_20_3	der	dem geslechte der furste was	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_132ra_20_5	was	der furste was der svn	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_132ra_21_1	der	furste was der svn Und	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_132ra_22_2	her	Und alles her seiner streitenden	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_132ra_22_4	streitenden	her seiner streitenden die geczalt	unmatched		lemma_5818	high	claude
WZB_132ra_23_0	die	seiner streitenden die geczalt sint	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_132ra_23_1	geczalt	streitenden die geczalt sint nevn	ambiguous	lemma_44911|lemma_7793	lemma_7793	high	claude
WZB_132ra_23_2	sint	die geczalt sint nevn vnd	ambiguous	lemma_5432|lemma_5434|lemma_5496	lemma_5432	high	claude
WZB_132ra_24_2	dreihundert	funfczig tousent dreihundert In dem	unmatched		lemma_1220	high	claude
WZB_132ra_25_0	In	tousent dreihundert In dem geslechte	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_132ra_25_1	dem	dreihundert In dem geslechte was	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_132ra_25_3	was	dem geslechte was der furste	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_132ra_25_4	der	geslechte was der furste der	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_132ra_26_2	der	der furste der svn Und	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_132ra_27_2	das	Und alles das here seiner	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_132ra_27_3	here	alles das here seiner streitenden	ambiguous	lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_5454	lemma_2761	high	claude
WZB_132ra_27_5	streitenden	here seiner streitenden die geczalt	unmatched		lemma_5818	high	claude
WZB_132ra_28_1	die	seiner streitenden die geczalt sint	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_132ra_28_2	geczalt	streitenden die geczalt sint funf	ambiguous	lemma_44911|lemma_7793	lemma_7793	high	claude
WZB_132ra_28_3	sint	die geczalt sint funf vnd	ambiguous	lemma_5432|lemma_5434|lemma_5496	lemma_5432	high	claude
WZB_132ra_29_3	sechshundert	vierczig tousent sechshundert vnd funfczig	unmatched				
WZB_132ra_30_5	die	funfczig Alle die geczalt sint	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_132ra_30_6	geczalt	Alle die geczalt sint in	ambiguous	lemma_44911|lemma_7793	lemma_7793	high	claude
WZB_132ra_31_0	sint	die geczalt sint in den	ambiguous	lemma_5432|lemma_5434|lemma_5496	lemma_5432	high	claude
WZB_132ra_31_1	in	geczalt sint in den purgen	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_132ra_31_3	purgen	in den purgen hundert tousent	ambiguous	lemma_10988|lemma_944	lemma_944	high	claude
WZB_132ra_33_5	irn	hundert mit irn scharen an	ambiguous	lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_132ra_33_6	scharen	mit irn scharen an der	ambiguous	lemma_5180|lemma_5184	lemma_5180	high	claude
WZB_132ra_34_0	an	irn scharen an der andern	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_132ra_34_1	der	scharen an der andern stat	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_132ra_34_3	stat	der andern stat sullen czihen	ambiguous	lemma_5710|lemma_5732	lemma_5732	high	claude
WZB_132ra_35_3	Aber	sullen czihen Aber ouf wirt	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
WZB_132ra_35_5	wirt	Aber ouf wirt gehabn das	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_132ra_36_0	das	wirt gehabn das geczelt des	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_132ra_36_1	geczelt	gehabn das geczelt des geczeuknusse	ambiguous	lemma_2361|lemma_7793	lemma_2361	high	claude
WZB_132ra_36_2	des	das geczelt des geczeuknusse von	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_132ra_36_3	geczeuknusse	geczelt des geczeuknusse von den	unmatched		lemma_2367	high	claude
WZB_132ra_37_3	der	den ampten der ERI vnd	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_132rb_1_0	ERI	ampten der ERI vnd iren	unmatched		lemma_2	high	claude
WZB_132rb_2_1	iren	ERI vnd iren scharen Recht	ambiguous	lemma_3066|lemma_3067|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_132rb_2_2	scharen	vnd iren scharen Recht wie	ambiguous	lemma_5180|lemma_5184	lemma_5180	high	claude
WZB_132rb_2_6	wie	scharen Recht wie man das	ambiguous	lemma_11087|lemma_7608	lemma_7608	high	claude
WZB_132rb_3_0	man	Recht wie man das ouf	ambiguous	lemma_3909|lemma_3957|lemma_3958|lemma_3966	lemma_3958	low	claude
WZB_132rb_3_1	das	wie man das ouf richtet	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_132rb_4_0	wirt	vnd also wirt es nider	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_132rb_4_1	es	also wirt es nider gelegit	ambiguous	lemma_1762|lemma_38737	lemma_1762	high	claude
WZB_132rb_4_2	nider	wirt es nider gelegit Icliche	ambiguous	lemma_4346|lemma_4359	lemma_4346	high	claude
WZB_132rb_4_6	Icliche	nider gelegit Icliche an iren	unmatched				
WZB_132rb_5_0	an	gelegit Icliche an iren steten	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_132rb_5_1	iren	Icliche an iren steten vnd	ambiguous	lemma_3066|lemma_3067|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_132rb_5_2	steten	an iren steten vnd ir	ambiguous	lemma_5713|lemma_5716|lemma_5732	lemma_5732	high	claude
WZB_132rb_5_4	ir	steten vnd ir ordenunge sullen	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_132rb_6_3	an	sullen czihen an dem teil	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_132rb_6_4	dem	czihen an dem teil der	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_132rb_6_5	teil	an dem teil der svnnen	ambiguous	lemma_6041|lemma_6042	lemma_6041	high	claude
WZB_132rb_6_6	der	dem teil der svnnen vndergank	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_132rb_7_1	vndergank	der svnnen vndergank werden die	unmatched		lemma_33210	high	claude
WZB_132rb_7_3	werden	svnnen vndergank werden die purge	ambiguous	lemma_62628|lemma_7489|lemma_7500	lemma_7489	high	claude
WZB_132rb_8_0	die	vndergank werden die purge der	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_132rb_8_2	der	die purge der kinder der	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_132rb_9_0	der	der kinder der selben furste	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_132rb_9_3	was	selben furste was der svn	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_132rb_9_5	der	furste was der svn Und	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_132rb_10_0	here	Und alles here seiner streitenden	ambiguous	lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_5454	lemma_2761	high	claude
WZB_132rb_10_2	streitenden	here seiner streitenden die geczalt	unmatched		lemma_5818	high	claude
WZB_132rb_10_3	die	seiner streitenden die geczalt sint	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_132rb_11_0	geczalt	streitenden die geczalt sint vierczig	ambiguous	lemma_44911|lemma_7793	lemma_7793	high	claude
WZB_132rb_11_1	sint	die geczalt sint vierczig tousent	ambiguous	lemma_5432|lemma_5434|lemma_5496	lemma_5432	high	claude
WZB_132rb_12_6	in	Und mit in die kinder	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_132rb_13_0	die	mit in die kinder der	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_132rb_13_2	der	die kinder der furste was	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_132rb_14_0	was	der furste was der svn	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_132rb_14_2	der	furste was der svn Alles	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_132rb_14_7	here	svn Alles here seiner streitenden	ambiguous	lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_5454	lemma_2761	high	claude
WZB_132rb_14_9	streitenden	here seiner streitenden die geczalt	unmatched		lemma_5818	high	claude
WZB_132rb_15_0	die	seiner streitenden die geczalt sint	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_132rb_15_1	geczalt	streitenden die geczalt sint czwei	ambiguous	lemma_44911|lemma_7793	lemma_7793	high	claude
WZB_132rb_15_2	sint	die geczalt sint czwei vnd	ambiguous	lemma_5432|lemma_5434|lemma_5496	lemma_5432	high	claude
WZB_132rb_17_3	In	czwei hundert In dem geslechte	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_132rb_17_4	dem	hundert In dem geslechte der	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_132rb_18_0	der	dem geslechte der kinder furste	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_132rb_19_0	was	kinder furste was der svn	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_132rb_19_2	der	furste was der svn NUM	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_132va_2_2	her	Und alles her seiner streitenden	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_132va_2_4	streitenden	her seiner streitenden die geczalt	unmatched		lemma_5818	high	claude
WZB_132va_3_1	die	seiner streitenden die geczalt sint	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_132va_3_2	geczalt	streitenden die geczalt sint hundert	ambiguous	lemma_44911|lemma_7793	lemma_7793	high	claude
WZB_132va_3_3	sint	die geczalt sint hundert tousent	ambiguous	lemma_5432|lemma_5434|lemma_5496	lemma_5432	high	claude
WZB_132va_5_0	ire	tousent durch ire scharen die	ambiguous	lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_132va_5_1	scharen	durch ire scharen die di	ambiguous	lemma_5180|lemma_5184	lemma_5180	high	claude
WZB_132va_5_3	die	ire scharen die di dritten	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_132va_5_4	di	scharen die di dritten sullen	ambiguous	lemma_1119|lemma_1139	lemma_1139	high	claude
WZB_132va_6_4	an	sullen czihen an dem teile	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_132va_6_5	dem	czihen an dem teile gegen	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_132va_6_6	teile	an dem teile gegen mitternacht	ambiguous	lemma_6041|lemma_6042	lemma_6041	high	claude
WZB_132va_6_7	gegen	dem teile gegen mitternacht slugen	ambiguous	lemma_11822|lemma_2007	lemma_2007	high	claude
WZB_132va_8_0	ir	slugen ouf ir geczelt die	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_132va_8_1	geczelt	ouf ir geczelt die kinder	ambiguous	lemma_2361|lemma_7793	lemma_2361	high	claude
WZB_132va_8_2	die	ir geczelt die kinder der	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_132va_8_5	der	die kinder der furste was	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_132va_9_1	was	der furste was der svn	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_132va_9_3	der	furste was der svn alles	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_132va_10_2	her	svn alles her seiner streitenden	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_132va_11_0	streitenden	her seiner streitenden die geczalt	unmatched		lemma_5818	high	claude
WZB_132va_11_2	die	seiner streitenden die geczalt sint	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_132va_11_3	geczalt	streitenden die geczalt sint czwei	ambiguous	lemma_44911|lemma_7793	lemma_7793	high	claude
WZB_132va_11_4	sint	die geczalt sint czwei vnd	ambiguous	lemma_5432|lemma_5434|lemma_5496	lemma_5432	high	claude
WZB_132va_13_5	im	hundert Bei im haben gestecken	ambiguous	lemma_10734|lemma_1517|lemma_1762	lemma_1517	medium	claude
WZB_132va_13_6	haben	Bei im haben gestecken die	ambiguous	lemma_2593|lemma_2598|lemma_2688	lemma_2598	high	claude
WZB_132va_14_0	gestecken	im haben gestecken die geczelt	unmatched				
WZB_132va_14_1	die	haben gestecken die geczelt Von	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_132va_14_2	geczelt	gestecken die geczelt Von dem	ambiguous	lemma_2361|lemma_7793	lemma_2361	high	claude
WZB_132va_14_5	dem	geczelt Von dem geslechte der	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_132va_15_2	der	dem geslechte der selben furste	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_132va_16_0	was	selben furste was der svn	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_132va_16_2	der	furste was der svn Alles	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_132va_17_1	here	svn Alles here seiner streiter	ambiguous	lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_5454	lemma_2761	high	claude
WZB_132va_17_4	die	seiner streiter die geczalt sint	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_132va_18_0	geczalt	streiter die geczalt sint vierczig	ambiguous	lemma_44911|lemma_7793	lemma_7793	high	claude
WZB_132va_18_1	sint	die geczalt sint vierczig tousent	ambiguous	lemma_5432|lemma_5434|lemma_5496	lemma_5432	high	claude
WZB_132va_20_3	dem	hundert Uon dem geslechte der	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_132va_20_5	der	dem geslechte der kinder furst	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_132va_21_2	was	kinder furst was der svn	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_132va_22_1	der	furst was der svn Alls	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_132va_22_5	Alls	der svn Alls her seiner	ambiguous	lemma_106|lemma_148			
WZB_132va_22_6	her	svn Alls her seiner streiter	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_132va_25_2	die	hundert Alle die geczalt sint	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_132va_25_3	geczalt	Alle die geczalt sint in	ambiguous	lemma_44911|lemma_7793	lemma_7793	high	claude
WZB_132va_25_4	sint	die geczalt sint in den	ambiguous	lemma_5432|lemma_5434|lemma_5496	lemma_5432	high	claude
WZB_132va_25_5	in	geczalt sint in den purgen	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_132va_26_0	purgen	in den purgen waren hundert	ambiguous	lemma_10988|lemma_944	lemma_944	high	claude
WZB_132va_26_2	waren	den purgen waren hundert tousent	ambiguous	lemma_7338|lemma_7505	lemma_7505	high	claude
WZB_132va_29_2	an	hundert Und an dem leczsten	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_132va_29_3	dem	Und an dem leczsten sullen	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_132va_29_4	leczsten	an dem leczsten sullen sie	unmatched				
WZB_132va_30_1	sie	leczsten sullen sie czihen Das	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_132va_30_5	Das	sie czihen Das ist di	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_132va_30_7	di	Das ist di czal durch	ambiguous	lemma_1119|lemma_1139	lemma_1139	high	claude
WZB_132va_32_1	die	czal durch die heuser ir	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_132va_32_3	ir	die heuser ir geslechte vnd	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_132va_33_1	scharen	geslechte vnd scharen des geteilten	ambiguous	lemma_5180|lemma_5184	lemma_5180	high	claude
WZB_132va_33_2	des	vnd scharen des geteilten heres	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_132va_33_3	geteilten	scharen des geteilten heres drei	unmatched				
WZB_132va_36_3	Aber	funf hundert Aber sint nicht	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
WZB_132va_37_0	sint	hundert Aber sint nicht geczalt	ambiguous	lemma_5432|lemma_5434|lemma_5496	lemma_5432	high	claude
WZB_132va_37_2	geczalt	sint nicht geczalt vnder den	ambiguous	lemma_44911|lemma_7793	lemma_7793	high	claude
WZB_132vb_1_0	ERI	vnder den ERI wenne also	unmatched		lemma_2	high	claude
WZB_132vb_3_2	herre	hat vnser herre gepoten Und	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_132vb_3_3	gepoten	vnser herre gepoten Und taten	ambiguous	lemma_1971|lemma_1978	lemma_1971	high	claude
WZB_132vb_4_1	noch	Und taten noch alle dem	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_132vb_4_3	dem	noch alle dem das vnser	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_132vb_4_5	das	alle dem das vnser herre	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_132vb_5_0	herre	das vnser herre gepoten hette	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_132vb_5_1	gepoten	vnser herre gepoten hette vnd	ambiguous	lemma_1971|lemma_1978	lemma_1971	high	claude
WZB_132vb_6_0	sich	vnd legerten sich noch iren	ambiguous	lemma_42100|lemma_5366|lemma_5445|lemma_5455	lemma_5445	high	claude
WZB_132vb_6_1	noch	legerten sich noch iren scharen	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_132vb_6_2	iren	sich noch iren scharen vnd	ambiguous	lemma_3066|lemma_3067|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_132vb_6_3	scharen	noch iren scharen vnd czugen	ambiguous	lemma_5180|lemma_5184	lemma_5180	high	claude
WZB_132vb_7_0	czugen	scharen vnd czugen noch den	unmatched		lemma_7861	high	claude
WZB_132vb_7_1	noch	vnd czugen noch den gesinden	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_132vb_7_3	gesinden	noch den gesinden vnd heusern	ambiguous	lemma_2225|lemma_2226	lemma_2225	high	claude
WZB_132vb_8_0	heusern	gesinden vnd heusern irr veter	unmatched		lemma_2933	high	claude
