form	match_type	count	candidate_lemmas	sample_context	resolved_lemma	confidence	note
gehengt	unmatched	1		der im gehengt hat so			
molochen	unmatched	1		got mit molochen Die sele			
betriger	unmatched	1		an die betriger vnd an			
vnkeusschet	unmatched	1		czouberer vnd vnkeusschet mit in			
vnkeuschet	unmatched	1		das ymant vnkeuschet mit eines			
begeet	unmatched	1		e brechen begeet mit der			
weiplichem	unmatched	1		noch w weiplichem orden beide			
vnderleget	unmatched	1		die sich vnderleget einem yclichen			
beschovt	unmatched	1		sie ouch beschovt die schemde			
prevtet	unmatched	1		Wer do prevtet mit einem			
offent	unmatched	1		sie selbir offent den brvnne			
mvmen	unmatched	1		schemde deiner mvmen vnd deiner			
enplecken;	unmatched	1		saltu nicht enplecken; wer das			
enplŏset	unmatched	1		LEUITICUS her enplŏset ane kinder			
bleibn	unmatched	1		ane kinder bleibn sie Behutet			
Besiczet	unmatched	1		spreche ich Besiczet ir die			
Svndert	unmatched	1		andern volken Svndert ouch dorvmme			
weissagender	unmatched	1		dem ein weissagender valscher geist			
sterben;	unmatched	1		sol her sterben; mit steinen			
frvnden	unmatched	1		an seinen frvnden vnd an			
bescherren	unmatched	1		das houbt bescherren noch den			
snicz	unmatched	1		sullen keinen snicz machen an			
thohe	unmatched	1		weirouch W thohe bzde thoho			
ousgesaczet	unmatched	1		zu hurheit ousgesaczet sol her			
werden;	unmatched	1		nicht gemeiligt werden; noch sol			
cresmunge	unmatched	1		der heiligen cresmunge seines gotis			
vortribne	unmatched	1		vnd ein vortribne vnd ein			
vormeiligte	unmatched	1		vnd ein vormeiligte vnd ein			
pouil	unmatched	1		magschaft dem pouil seines volkis			
vlecten	unmatched	1		einer zu vlecten nasen oder			
tri	unmatched	1		oder mit tri LEUITICUS fenden			
hŏkrecht	unmatched	1		ougen oder hŏkrecht Ist das			
vortirbt	unmatched	1		vnreinikeit der vortirbt vor vnserm			
angreifunge	unmatched	1		vnreines des angreifunge ist vnrein			
Sturblinge	unmatched	1		ist es Sturblinge vnd was			
geheiligten;	unmatched	1		von den geheiligten; Das ingesinde			
kovfet	unmatched	1		der priester kovfet vnd der			
gebreutet	unmatched	1		volk wirt gebreutet von den			
czigen;	unmatched	1		vnd vz czigen; ist das			
ore	ambiguous	1	lemma_4447|lemma_48398	dem das ore oder der			
opfern;	unmatched	1		man das opfern; aber das			
vorkurczte	unmatched	1		brochen oder vorkurczte oder vorhowene			
vorhowene	unmatched	1		vorkurczte oder vorhowene oder abe			
ouslendigen	unmatched	1		hant eines ouslendigen sullet ir			
vorserit	unmatched	1		Und wenne vorserit vnd vormeiligt			
danksagunge	unmatched	1		der genaden danksagunge vnserm herren			
tvn;	unmatched	1		nicht doran tvn; der heilige			
veierlicher	unmatched	1		tag wirt veierlicher vnd heiliger			
sneidet	unmatched	1		wenne ir sneidet die sat			
gebundil	unmatched	1		sol das gebundil erheben vor			
vngemeiligtis	unmatched	1		toten ein vngemeiligtis ieriges lamp			
semilmvs	unmatched	1		vnd ein semilmvs vnd groupen			
groupen	unmatched	1		semilmvs vnd groupen Nicht sult			
erfullunge	unmatched	1		tag der erfullunge der sibenden			
gesowerteigter	unmatched	1		czwein czehenden gesowerteigter semeln; die			
semeln;	unmatched	1		czehenden gesowerteigter semeln; die sult			
erscholnen	unmatched	1		gedechtnusse mit erscholnen bu sovnen			
sovnen	unmatched	1		erscholnen bu sovnen vnd wirt			
werkliches	unmatched	1		herren alles werkliches werk zu			
sibn	unmatched	1		der geczelt sibn tage vnserm			
dienstliches	unmatched	1		sammenunge Alles dienstliches werk sult			
tag;	unmatched	1		wirt veier tag; das ist			
povmes	unmatched	1		eines schonen povmes vnd palmczweige			
palmczweige	unmatched	1		povmes vnd palmczweige vnd von			
czweige	unmatched	1		este dicker czweige vnd weiden			
herren\u0020gote	unmatched	1		vor ewerm herren\u0020gote Und veiern			
olpovmen	unmatched	1		ŏle von olpovmen reines vnd			
gefluchet	unmatched	1		vnd im gefluchet der wart			
fluchet	unmatched	1		der do fluchet seinem gote			
volkis;	unmatched	1		menge des volkis; Her sei			
anders;	unmatched	1		geb ein anders; das ist			
Czan	unmatched	1		vmme ouge Czan vmme czan			
euch;	unmatched	1		sei vnder euch; Es svnde			
mitlinge	unmatched	1		deinem ł mitlinge Und dem			
ekern	unmatched	1		ouf den ekern Die vordriste			
vordriste	unmatched	1		ekern Die vordriste frucht deines			
weinlesens	unmatched	1		frucht deines weinlesens soltu nicht			
wechsset	unmatched	1		also vil wechsset ouch das			
czelet	unmatched	1		der iare czelet also vil			
seet	unmatched	1		fruchte Und seet des achten			
ald	ambiguous	1	lemma_117|lemma_155	esset die ald frucht bis			
nevnde	unmatched	1		in das nevnde iare vncz			
vorarmet	unmatched	1		dein bruder vorarmet vnd vorkoufet			
erbil	unmatched	1		vorkoufet sein erbil vnd ist			
gevinden	unmatched	1		das lon gevinden zu ledigen			
loube	ambiguous	1	lemma_3856|lemma_3863	sol haben loube das zu			
gena	unmatched	1		in dem gena LEVITICUS den			
hŏue	unmatched	1		den Ir hŏue vor der			
sochender	unmatched	1		wirt vnd sochender hant vnd			
enpfehest	unmatched	1		vnd du enpfehest in sam			
Vŏrchte	unmatched	1		hast gegeben Vŏrchte deinen got			
louf	ambiguous	1	lemma_3858|lemma_3860	getreides vber louf soltu nicht			
sein;	unmatched	1		her dir sein; vncz bis			
gnadenreichen	unmatched	1		zu dem gnadenreichen iare sol			
nochkvmelingen	unmatched	1		zu ewern nochkvmelingen vnd sult			
vormugende	unmatched	1		Ist das vormugende wirt bei			
pilgereimes	unmatched	1		oder des pilgereimes vnd dein			
gefrunter	unmatched	1		vnd sein gefrunter nehster Und			
vormag	unmatched	1		es selbir vormag er lŏset			
Achtende	unmatched	1		lŏset sich Achtende also vil			
koufer	unmatched	1		gebe dem koufer das do			
vorgedienet	unmatched	1		im hat vorgedienet abgeslagen nicht			
freuelichn	unmatched	1		in peinigen freuelichn in deiner			
czeichenlichen	unmatched	1		noch keinen czeichenlichen stein legt			
czeitliche	unmatched	1		ich euch czeitliche regen geben			
ŏpfeln	unmatched	1		werden mit ŏpfeln erfullet Vnd			
sneidunge	unmatched	1		wirt der sneidunge snit das			
snit	ambiguous	1	lemma_26723|lemma_5594	der sneidunge snit das weinlesen			
bekvmmern	unmatched	1		weinlesen wirt bekvmmern das seen			
Uortilgen	unmatched	1		wirt erschrecken Uortilgen wil ich			
vor\u0020euch	unmatched	1		werden vallen vor\u0020euch Jagen wer			
wachsende;	unmatched	1		euch machen wachsende; gemeret werdet			
dienecht	unmatched	1		ir icht dienecht Und der			
vorwerfet	unmatched	1		das ir vorwerfet meine r			
gevressen	unmatched	1		veinden wirt gevressen Mein anblik			
anblik	unmatched	1		gevressen Mein anblik wil ich			
czuchtigunge	unmatched	1		e ewer czuchtigunge sibenveldiclich durch			
sibenveldiclich	unmatched	1		ewer czuchtigunge sibenveldiclich durch ewer			
Uorczert	unmatched	1		erde erein Uorczert wirt vnnuczlich			
veldiclich	unmatched	1		in siben veldiclich durch ewer			
werticlichen	unmatched	1		wandert wider werticlichen mir Und			
vlihet	unmatched	1		wenne ir vlihet in die			
strafen	ambiguous	1	lemma_5795|lemma_9414	wil euch strafen mit siben			
vorvunmenschen	unmatched	1		aptgote Und vorvunmenschen wirt euch			
vorkere	unmatched	1		ewer stete vorkere in ein			
enplosen	unmatched	1		vnd wil enplosen noch euch			
rousch	unmatched	1		wirt die rousch eines vligenden			
blatis	unmatched	1		eines vligenden blatis vnd also			
Uorterben	unmatched	1		wider steen Uorterben werdet ir			
gepflagt	unmatched	1		werden sie gepflagt vncz bis			
vnbesnitens	unmatched	1		wirt ir vnbesnitens hercze Und			
vorturben	unmatched	1		sie gar vorturben vnd irre			
sechczigsten	unmatched	1		czu dem sechczigsten iare gebe			
fŭnfczig	unmatched	1		gebe er fŭnfczig scot silbers			
meidil	unmatched	1		vor das meidil drei Uon			
vormuge	unmatched	1		das her vormuge zu geben			
gewechsiln	unmatched	1		heilig vnd gewechsiln mag her			
nicht;	unmatched	1		her das nicht; das ist			
posers	unmatched	1		noch ein posers mit einem			
wechsilt	unmatched	1		das er wechsilt vnd das			
poze	unmatched	1		ob es poze oder gut			
achtvnge	unmatched	1		teil der achtvnge hin vber			
schŏffeln	unmatched	1		mit dreissik schŏffeln beseet die			
gegelden	unmatched	1		als her gegelden mag als			
gnedigen	unmatched	1		zu dem gnedigen iare vnd			
geheiligter	unmatched	1		wirt ein geheiligter tag vnserm			
geho	unmatched	1		vnsern herren geho TICUS ret			
geachten	unmatched	1		mans mag geachten Alles das			
vlehunge	unmatched	1		Und alle vlehunge die man			
LIBRUM	unmatched	1		NUMERI PRIMUS LIBRUM svnder des			
funftes	unmatched	1		zu ir funftes teil Allerlei			
hirtens	unmatched	1		ruten des hirtens geen des			
wechselt	unmatched	1		andern vor wechselt Und das			
vorwechsilt	unmatched	1		das do vorwechsilt ist das			
leuiticus	unmatched	1		genant ist leuiticus ein ende			
Buch	ambiguous	1	lemma_14784|lemma_21151|lemma_912|lemma_936	czungen ein Buch der priesterschaft			
svnderliche	unmatched	1		vnd ir svnderliche namen was			
czelende	unmatched	1		andern menedis czelende sie durch			
ousczihende	unmatched	1		hin vber ousczihende zu streit			
ycleicher	unmatched	1		fint mit ycleicher namen von			
czalten	unmatched	1		die do czalten vnd vnd			
geslech	unmatched	1		in den geslech NUM ten			
geturmen	unmatched	1		noch seinen geturmen vnd scharen			
wachn	unmatched	1		menige Und wachn sullen sie			
hutten	ambiguous	1	lemma_2942|lemma_2947	in iren hutten des geczeldis			
svnderlich	unmatched	1		sprechende Icliche svnderlich noch iren			
sibenczigtousent	unmatched	1		vier vnd sibenczigtousent vnd sechs			
2ᵐraᵐ	unmatched	1		vnd funf 2ᵐraᵐ ii Nui			
Nui	unmatched	1		2ᵐraᵐ ii Nui NUM czig			
gestecken	unmatched	1		im haben gestecken die geczelt			
erstgeporner	unmatched	1		svne Sein erstgeporner dornach vnd			
gebroucht	unmatched	1		kinder vnd gebroucht vnd der			
Halt	ambiguous	1	lemma_2628|lemma_2629|lemma_2743	zu sprechende Halt zu dir			
ouswendiger	unmatched	1		priesterschaft Ein ouswendiger der zu			
gepurde	unmatched	1		die ersten gepurde in der			
mein;	unmatched	1		sint sie mein; ich herre			
gerson	unmatched	1		Die svne gerson vnd Die			
sinde	ambiguous	1	lemma_5432|lemma_5867	ge NUM sinde Die vnd			
vorhenget	unmatched	1		den man vorhenget in dem			
mande	ambiguous	1	lemma_3910|lemma_3966	von eynem mande vnd hin			
semlichs	unmatched	1		vnd alles semlichs gerete Aber			
wacher	unmatched	1		vber di wacher der hute			
beczelden	unmatched	1		seulen Und beczelden sullen sie			
czweivndczweinczig	unmatched	1		vber werden czweivndczweinczig tousent Und			
gepurte	unmatched	1		Die ersten gepurte vnd der			
sibenczigen	unmatched	1		drei vnd sibenczigen die do			
geczeuk	unmatched	1		arche des geczeuk NUMERI nusse			
gies	unmatched	1		morser vnd gies kopfe vnd			
vberhange	unmatched	1		mit einem vberhange von iacincten			
sul	ambiguous	1	lemma_5608|lemma_5855	mit dem sul len sie			
leschvassen	unmatched	1		czangen vnd leschvassen Und mit			
lucern	unmatched	1		anrichten der lucern notdurft sint			
vberdeke	unmatched	1		dorvber ein vberdeke iacincteiner heute			
purpureine	unmatched	1		in eine purpureine wat Und			
gebrouchet;	unmatched	1		seinem dienste gebrouchet; das ist			
fewerschirben	unmatched	1		haken vnd fewerschirben Alle vas			
vmhange	unmatched	1		mit einem vmhange iacincteiner heute			
gewinden	unmatched	1		nv ein gewinden vnd seine			
houflegunge	unmatched	1		die zu houflegunge des weirouches			
steticlichn	unmatched	1		das man steticlichn opfert vnd			
vnfer	unmatched	1		sint Und vnfer herre redte			
entscheiden	unmatched	1		vnd suln entscheiden yclicher werk			
iaren;	unmatched	1		zu funfczig iaren; czele alle			
dienstes;	unmatched	1		vas des dienstes; heissende vnd			
gepeude	unmatched	1		czu dem gepeude des gelubdes			
powrat	unmatched	1		vas vnd powrat an der			
fiten	unmatched	1		erfullen die fiten des geczeldis			
geender	unmatched	1		iare ein geender zu dem			
wonenden	unmatched	1		wenne sie wonenden sein mit			
vorsavmnŭsse	unmatched	1		vnd mit vorsavmnŭsse vbir treten			
peichtigen	unmatched	1		vnd vorlasen peichtigen sullen sie			
genomenlich	unmatched	1		priesters Ous genomenlich des widers			
ebrechn	unmatched	1		svnder das ebrechn ist vorporgen			
geczigen	unmatched	1		wanes wirt geczigen so fure			
vor\u0020sie	unmatched	1		vnd opfer vor\u0020sie das czehende			
gersteines	unmatched	1		czehende teil gersteines meles einer			
spurendes	unmatched	1		vnd ein spurendes opfer des			
heilieges	unmatched	1		sol her heilieges wasser in			
tennein	unmatched	1		in ein tennein vas vnd			
estreiche	unmatched	1		von dem estreiche des geczeldis			
vorbannen	unmatched	1		her mit vorbannen vorvluchte hat			
Vorkisende	unmatched	1		gemeiligt bist Vorkisende des mannes			
gehouffent	unmatched	1		ich vorvluchet gehouffent Ist aber			
vlŭchen	unmatched	1		manne den vlŭchen w wirstu			
Voulende	unmatched	1		seinem volke Voulende mache her			
vorvoule	unmatched	1		bouch geswellende vorvoule deine brust			
pŭchil	unmatched	1		in ein pŭchil die vorvluchten			
abtilgen	unmatched	1		sol sie abtilgen mit den			
vorfluchten	unmatched	1		her die vorfluchten hat gehoufent			
gehoufent	unmatched	1		vorfluchten hat gehoufent vnd geb			
enczŭnde	unmatched	1		opfert vnd enczŭnde das ouf			
vorsmehende	unmatched	1		ist vnd vorsmehende den man			
blasnem	unmatched	1		mit czu blasnem bouche vorvoulet			
vorvoulet	unmatched	1		blasnem bouche vorvoulet ir die			
wegit	unmatched	1		man der wegit von dem			
Essik	unmatched	1		sich enthalden Essik von weine			
gedrukt	unmatched	1		der weintrouben gedrukt wirt sullen			
Urische	unmatched	1		nicht trinken Urische weintrouben vnd			
trukne	unmatched	1		weintrouben vnd trukne sullen sie			
geheiliget;	unmatched	1		herren werden geheiliget; was von			
weinhŭlsen	unmatched	1		an die weinhŭlsen sullen sie			
gehlingen	unmatched	1		das ymant gehlingen vor im			
sibendes	unmatched	1		wider des sibendes tagis an			
ŏsterlichen	unmatched	1		korp mit ŏsterlichen broten die			
Opfernde	unmatched	1		vnserm herren Opfernde ouch do			
gesowerteigten	unmatched	1		vnd einen gesowerteigten kuchen ous			
sunen	ambiguous	1	lemma_5863|lemma_5883|lemma_5899	vnd seinen sunen Also sult			
licze	unmatched	1		ant ERI licze vnd erparme			
Wende	ambiguous	1	lemma_17788|lemma_7397|lemma_7479	dein W Wende vnser herre			
Anrufen	unmatched	1		dir fried Anrufen werden sie			
kresemte	unmatched	1		richte vnd kresemte vnd heiligte			
vordakte	unmatched	1		wurden Sechs vordakte wegen NUM			
pŭrden	unmatched	1		dienen Und pŭrden ouf iren			
Besvnderlich	unmatched	1		sprach zu Besvnderlich die fursten			
mŏrser	unmatched	1		Einen guldein mŏrser von czehen			
mŏrserl	unmatched	1		ein guldein mŏrserl das do			
ierigs	unmatched	1		vnd ein ierigs lamp zu			
schok	unmatched	1		vnd hundert schok scot ein			
weihrou	unmatched	1		scot voller weihrou ERI ches			
gewich	unmatched	1		an dem gewich NUM te			
czigenpoke	unmatched	1		wider funf czigenpoke funf ierige			
svnea	unmatched	1		opfer des svnea An dem			
heilicheit;	unmatched	1		opfer der heilicheit; ein guldein			
czwelften	unmatched	1		An dem czwelften tage der			
scot;	unmatched	1		vnd hundert scot; Czwelf ochsen			
weihung	unmatched	1		in der weihung des alters			
ratvregte	unmatched	1		so das ratvregte die bettafel			
winde	ambiguous	1	lemma_7630|lemma_7631|lemma_7638	gegen dem winde borea vber			
borea	unmatched	1		dem winde borea vber sehen			
mitterste	unmatched	1		wol der mitterste povm als			
ouswachsende	unmatched	1		der stengil ouswachsende ist Noch			
lauterunge	unmatched	1		wasser der lauterunge vnd sullen			
peuche	unmatched	1		alle weibes peuche in nym			
wuschen	unmatched	1		sie vnd wuschen ir gewant			
virczehnden	unmatched	1		an dem virczehnden tage des			
geratvragen	unmatched	1		das wir geratvragen w was			
osterbroten	unmatched	1		abende mit osterbroten vnd mit			
vberbleiben	unmatched	1		nicht lasen vberbleiben vncz bis			
rein	ambiguous	1	lemma_13912|lemma_21088|lemma_4835|lemma_4843|lemma_4848|lemma_4881	welcher aber rein ist vnd			
pilge	unmatched	1		Und der pilge ERI reime			
nevkumen	unmatched	1		vnd der nevkumen ob sie			
stackten	unmatched	1		seinem gepot stackten sie das			
doruf	unmatched	1		czeit bleib doruf so waren			
anbrechunge	unmatched	1		in der anbrechunge des tages			
purge;	unmatched	1		sie die purge; noch dem			
busovnest	unmatched	1		bewegit Und busovnest mit den			
erschellest	unmatched	1		einem male erschellest so sullen			
erschellunge	unmatched	1		das die erschellunge lenger vnd			
lout	ambiguous	1	lemma_3864|lemma_3867	dem andern lout vnd semelichem			
semelichem	unmatched	1		lout vnd semelichem clange der			
hellende	unmatched	1		andern tvn hellende die busovnen			
valdige	unmatched	1		das ein valdige volk der			
silouten	unmatched	1		vellen sullen silouten Die svne			
heulende	unmatched	1		sullet ir heulende mit den			
mane	ambiguous	1	lemma_3909|lemma_3957|lemma_3958|lemma_3961|lemma_3966|lemma_47314	einen newen mane habet busovnen			
ordenungen;	unmatched	1		vnd ir ordenungen; der furste			
oufrichtunge	unmatched	1		stat der oufrichtunge Die purge			
czihunge	unmatched	1		vnd die czihunge der durch			
geben;	unmatched	1		vns wil geben; kvm mit			
hunderte	unmatched	1		vorbrant das hunderte te teil			
anczundunge	unmatched	1		stat namen anczundunge do von			
gemischte	unmatched	1		das gemeine gemischte volke das			
begirunge	unmatched	1		in der begirunge des vleisches			
gesellende	unmatched	1		vnd weinte gesellende sich gleich			
kurbs	unmatched	1		vns die kurbs vnd pfeben			
pfeben	unmatched	1		kurbs vnd pfeben lauch vnd			
lauch	ambiguous	1	lemma_21803|lemma_3770	vnd pfeben lauch vnd czwiual			
dur	ambiguous	1	lemma_1258|lemma_8055	die ist dur ERI re			
bedellisch	unmatched	1		varbe als bedellisch harcz Und			
cloubte	unmatched	1		vmme vnd cloubte das vnd			
cochte	unmatched	1		morser vnd cochte das ī\u0020einem			
ī\u0020einem	unmatched	1		cochte das ī\u0020einem topfe vnd			
kuchelin	unmatched	1		dorous k kuchelin des smackes			
