file;xml_id;form;action;geaendert;alt_pos;neu_pos;alt_lemmaRef;neu_lemmaRef;alt_ana;neu_ana;alt_corresp;neu_corresp;verdict;confidence;begruendung;hinweis;kontext
VTC.tei.xml;VTC_404080470_4;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4171;lexicon.xml#lemma_2598_sense_4171;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;1. Plural habe wir mit Objekt die swester zcu hawssfraven;;"dornoch sach vnser vater , das em dy czerunge vnde dy kuste gebrach , vnde her mochte vorbas den krig nicht leiden noch daulden mit den herren von lombardia , do gedochte her , das her welde wegczien , vnde wolde vns dy stete beuelen vnde den krig . do wedersproche wir das , wen wirs nicht mit eren mochten gethuen vnde behalden . do wart vns lawbe gegeben wegczuczihen vnde sante vns for heym keyn behemen . vnde offnomen fredestage mit vnseren vinden vnde czogen obir das erdreich vnde land mantuanum vnde weronam vnde yn der groffeschaft tirol . aldo funde wir vnßeren bruder genant johannes , den vnser vater hatte zcu der ehe gegeben mit der tachter des herczogen von corinthien , des groffen von tirols . der herczog was eyn swogher vnßers bruders vnde hatte vor dy swester vnser muter genant anna , alzo oben gesprochen ist , vnde noch erem tode nam her zcu eyner hawßfrawen dye swester des herczogen von brawnsweig , mit der her hatte eyne tachter margareta . mit der gab her vnßerm bruder das herczogthum von corinthen vnde die groffeschafft tirolis , wen her hatte nicht menlich geslechte . alzo wart frede czwischen em vnde vnßerm vater , wen dorvor sie vind gewest einander durch die awßtreibunge wille ader voryagunge desselben herczogis , den vnser vater von behemen treib , als oben gescreben ist . dornoch czoge wir durch beyerland ; do funden wir vnser edelste swester genant margareta , dy do hatte eynen eynigen son mit heynrico , dem herczogen von beyern ; der son genant was johannes . dornoch do qwomen wir keyn behemen . nw wor wir awßene geweßt von behemenlande xi jor vnde wir erfunden vnde erfuren , das etliche jor dorvor , ewen wir keyn behemen qwomen , do was vnser muter elizabeth gestorben . vnde dy weile sie noch lebete , do was vnßer swester , die zcum andern mole geborn was ader noch der ersten swester , dy do genant was guta , dy wart gefurt yn francia und vermehlt an johann , den erstgeborenen des konigs von frankreich philipp , die swester genant branca habe wir zcu eyner hawßfraven . die dritte vnser swester vnde die letczte , genant anna , die was bey vnser genannten swester yn francia czu den geczeithen . vnde alzo wir wenczeßlaus qwomen keyn behemen , do funde wir nicht noch vater , muter , noch bruder noch swester noch keynen bekanten , vnde dy behemische sproche hatte wir vorgesßen , do wir die weder off newes musten lernen , das wir dy retthen vnde vornomen als eyn ander beheme . vnde von gotlicher gnode kunde wir nicht alleyne reden behemisch , sunder auch welsch , lombardisch , dewtsch vnde latinisch , alzo das wir alle deße czungen kunden reden , leßen vnde screiben , vnde eyne was vns alzo gereit als dy ander . do czog vnser vater off dy groffeschaft keyn lutczenburg durch etliche sache wille , dy her hatte mit dem herczogen von beyern , her vnde seyne methegesellen , alzo der bischoff leodinensis , juliacensis der margroffe , der groffe gerlenensis vnde vil andere , vnde beful vns seyne macht zcu der czeit seyner abewesunge yn behemen . das wir das reich alzo funden verwusth , zcustort , das keyn sloß ader burg nw frey was , das nicht vorstricket noch vorsatczt wer mit allen koniglichen gutern , alzo das wir nicht hatten slosser , noch burge noch eygene wonunge , doroff wir gewonet hetten , sunder wir musten wonen yn den hewßern der burger alzo eyn ander burger . vnde das pregische sloß das was alzo vorwustet vnde vorterbet vnde zcufallen , seid der czeith des koniges othakari vnde was eyn teil an dy erde zcufallen . do wer eyn newes vnde eyn großes vnde eyn sewberliches pallas bawten , als man das noch hewtigen tagis siet . dyselbe czeit sante wir noch vnßer hawßfrawen , dy noch was zcu lutczenburg , die dornoch obir eyn jor qwam do , so hatte sie eyne geborne tachter genant margareta . zcu den geczeithen gab vns vnßer vater das margraffthum zcu merhern vnde gebrauchten des sam des , das vns zcugescreben wer . vnde do dy fromen manne von der gemeyne zcu behemen soghen , das wir worn von dem alden stamme der konige , do hatten sie vns lieb vnde gowen vns stewer vnde tothen vns hulffe , das wir vnßer slosßer baweten vnde besserten vnde vnser koniglichen gutter merethen . do bawete wir weder mit großer czirunge vnde erbeith das sloß burgsloß , tirzow , lichtenburg , lutitz , gretz , pyesek , necztym , zbyroch , tachaw , trittenaw in behemenlande ; ader yn merherlande lucaw , teltcz , wewerzy , olmuntczen , brunnen vnde auch cznaym ; deser slosser vnde burge vnde vil ander gutter die vorsatczt , vorstricket vnde entfremdet worn von dem reiche . vnde wir hatten vil breite ritterschafft , dy vns dyeneten . alczo nam geluczelichen zcu das reich von tage zcu tage . alzo hatten vns lieb dy guten gemeynen lewthe , ader dy boßen dye furchten vns vnde huten sich von den boßen vnde tothen nicht das arge , vnde dye gerechtikeit die hirschete genugelich yn dem reiche . vnde do wart eynem ydermanne gegeben recht vnde nicht vorsageth ; vnde dy banerherren dy worn off das groste teil grawßam vnde wutreich vnde forchten nicht den konig , als eß czemlich was , wen sie hatten reich vnder sich geteilet . das brochte wir zcu krefften vnde zcusampe vnde besatczten das mit hewbtlewthen vnde besserten das reich von tage zcu tage . dos tothe wir czwe jor noch enander . czw der czeit gobe wir vnser jungeste swester anna otthoni , dem herczogen von osterreich , zcw eynem weibe . vnde yn dem tage starb der herczog von corinthien vnde groffe zcu tyrolis . nach seynem tode machten eynen heymlichen bund lodwicus , der sich hatte vor eynen keyßer , mit den hertczogen von osterreich , alzo was albertus vnde ottho , zcu teilen die hirschafft vnßers bruders ; heymlich vnde felschlich wolde derselbige lodwicus haben die groffeschaft tirolis , ader das herczogthum von corinthin ; an dye gedochte nicht lodwicus vnde was vndangßam der dinste vnßers vaters , die her em toth yn der entphönuge des keysersthumiß , alzo do gesprochen ist . ader der herczog von osterreich , ab her wol vnßer swester hatte , noch dem tode des genanthen herczoghen von kernten durch dy heymliche zcusampnebloßunge vnde obirtragunge mit dem herren affensteyn , der do was eyn hewbtman des herczogen von corinthien , das derselbe von affensteyn en gerne loß vnde frey gab vnde dy besitczunghe dorczu . alzo vorloß vnßer bruder das herczogthum von corinthien ; die ader von der margraffeschaft tirolis , dy wolden sich nicht vndertenig machen ludwico , sunder sie bleben yn dem gehorsam vnßers bruders . do dis geschach , do qwam vnser vater keyn behemen vnde brochte mit em seyne hawßfrawe genanth beatrix , dy eyne tochter was des herczogen von burboyß , von dem geslechte der konige von franckreich , mit der her hernoch gebar eynen eynigen son genant wenczeßlaus . denne die boßen vnde falschen rothgeber dy wuchßen vnde worden gesterket weder vns bey meynem vater , die eren eygen frommen vnde gewyn suchten yn behemen vnde auch zcu lutczenburg , die troten czu vnßerm vater vnde riethen em vnde sprochen : < herre , sehet euch vor , ewer son hot yn ewerem reiche vil sloßer vnde eyne groß nochvolgunghe grosßer ; wen er wirt her alzo zcunemen vnde so mechtig werden , her trewbet euch awß , wen her wil ; wenn her ist eyn erbeling des reiches vnde von kuniglichen stamme vnde wirt gar lieb gehabit von den behemen ; er seyt ader eyn czukomender ader eyn vnbekanter man sam eyn fremdeling . > diß sprochen sie ader , das sie eren gewin vnde geniß suchten , off das her en befule dy slosser vnde dy genanten guther . nw volborte der konig erem rothe vnde missetrawte an vns alle slosser vnde handelunge yn behemen vnde yn dem margraffethum zcw merhern , ane hirschafft , ane guther . eynes tages do rethe wir von burgliß keyn proge vnde do wolden wir besuchen vnd reden mit vnßerem vater , der yn merhern was gewest , vnde qwomen off das pregische sloß yn das alde hawß der burgraffeschaft ; do wonete wir etliche tage , ehe das pallas was gebawet . vnde yn der nacht leghete wir vns yn das bette vnde her bußko von wilhartcz der eldiste yn eyn ander bette ; vnde vor vns eyn groß fewer was yn der kamer , wen eß was winterczeith vnde eß was kald , vnde vil kerczen branthen yn der kammer , vnde alle fenster worn geslosßen ader zcugethon vnde auch dy thoren . so wir anhuben zcu sloffen ; do wandirte ader ging yn der kamer hyn vnde her , wir wusten nicht was , alzo das wir beide dovon entwachten . vnde wir hisßen den genanten bußkonem offstheen , das her seghe , was do wer . do stund her off vnde ging in der kamer vmme vnde sach nichtes nicht vnde vand auch nichtes nicht . do machte her eyn groß fewer vnde entczuntte mehe kertczen vnde gyng zcu den bechern ader neppeleyn , dy do stunden vol mit weyne , vnde tranck vnde satczte sich eynen becher nohen an dy groste kertcze , dy do brante . vnde alzo legete her sich weder sloffen vnde wir czogen vnßern mantel an vnde soßen alzo yn dem bette vnde horten aber eß yn der kamer vmmewandirn vnde gehen vnde soghen nichts nicht , vnde soghen alzo off den becher , den her bußko hatte zcu der kertcze gesatczt , vnde soghen , das der becher warth vmmegestortzt vnde nedergeworffen , vnde soghen doch nymand vnde wusten nicht , wer den becher vmmestiß , vnde horten , das der becher wart vmmegeworffen auß eynem winckel yn den andern vnde von eynem bette an das ander , vnde eß gyng yn der kamer hyn vnde her vnde der becher sprang mitene yn dy kammer von der wanth . do wir diß soghen , do erscroke wir gar zere vnde horten , das eß noch yn der kamer gyng , vnde soghen nymands . do czechente wir vns mit dem fromen krewtcze vnde yn dem namen ihesu slieffe wir bis an den morgen vnde funden den becher mittene yn der kamer leghen . des morgens qwomen vnser dyener zcw vns , mit den gingen wir von dannen . in den geczeiten sante vns vnser vater mit eynem sayberlichen here yn die sleßie zcu herczog bolken , der herre zcu monsterberg was , wen derselbe herczog der was nicht eyn furste noch amptman vnßers vater noch des reiches zcw behemen . vnde vnser vater hatte dy stat breßlaw erkriget , der nicht erbelinge hatte . vnde derselbe herczog nam glotz vnde das erdreich dorczu , das dorvmme lag , vnde das land zcu seynem lebetage , vnde wolde lieber , das die genante stath zcu den herczogthum vnßerm vater vnde der cronen vnde deme reiche zcw behemen geben , off das sie beschirmet vnde bewart worden ewiclichen , denne das her die welde loßen seynem bruder boleßlao , wen seyn bruder was seyn vind vnde her auch seyn vind herweder , dorvmme so gunde her em die stat breßlaw nicht vnde gab sie zcu der cronen zcu behemen . do nw vnser vater hatte genomen dy besitczunge der stat breßlaw , do ergoben sie sich alle herczogen yn der sleßie vnde zcu oppiln vnde worden vndertenig der gebittunge vnsers vaters vnde ewiclichen der crone zcu behemen vndertenig zcw seyn , off das sie beschirmet vnde bewart worden von dem konige zcu behemen , awßgenommen den herczog , der do was awß der sleßie von den polen , den herren zcu monsterberg . des erdreich wir vorwusten , als yn den croniken gescreben stheet , das her alzo betwunghen wart , das her muste vndertenig seyn vnßerem vater vnde der cronen zcu behemen alzo andere herczogen . do dis geschach vnde sich alzo irging , do griffe wir eynen andern weg an vnde czoghen keyn vngern zcu vnßerem vater , den wir funden yn wischerad off der tunaw bey konig karolo dem ersten , der dovor hatte dy swester vnßers vatern . do die begraben wart , do nam her zcu der ehe dy swester des crokischen koniges , her cazamir genanth , mit der hatte her drey sone : der erste hies lodwicus , der ander andreas , der dritte steffanus . do machte derselbe konig karolus frede czwischen vnßerem vater vnde dem crokischen konige , alzo das vnser vater offsagete das recht , das em das cleyne polenland phlichtig was , alzo gneßen , kaliß vnde die anderen nedirlande zcu polan , vnde der konig zcu crockaw der weder kundigete vnßerem vater vnde dem reiche zcu behemen vor sich vnde vor seyne nochkomelinghe , die konige der nedersten polen , ewiclichen vom allen vnde herczogthume der sleßie vnde oppiln vnde der stat breßlaw . wen dorvor was eyne czwetracht czwischen en , wie ader vnser großevater wenczeßlaus der ander , konig zcu behemen , besas das neder polenland mit dem herczogthumen czw crokaw . das qwam her von der tachter wegen des koniges przmißils , des koniges der nedersten polen . derselbe przmisil noch seynem tode gab her die land vnßerem großvater vnde der cronen zcu behemen das reich vnde dye herczogthum ewiclichen zcu besitzen . ader der genante cazamirus der was seyn vetter vnde sprach , her hette recht yn dem nedersten lande zcu polen , vnde sprach , das die frawen nicht mochten erben yn dem reiche . vnde do wart eyn krig vnde czwetracht vnde hatte lange czeit gewerit czwischen den konigen czu behemen vnde cazamiro vnde czwischen seynem vater wladislao , der vnder dem namen des koniges zcw crokaw vnde yn den cleynen polen gewert hatte . deße czwetracht vnde gwerre wart gar vorrichtet vnde hyngelagert durch den genanten konig von vngern , der sich dorczw vorband vnde globethe hulffe zcu thuen vnßerem vater weder den herczog von osterreich , der vnßerem bruder hatte entfremdet vnde genommen das herczogthum von corinthien , vnde weder den genanten lodwicum . vnde yn dessen bunde worn deße herren alzo : vnser vater , der vngerische konig , der herczog von beyern heynricus , der vnser swester hatte czw eyner hawßfrawen . dyselbe czeit sante vns auch vnser vater yn dy groffeschafft tirolis , das wir dy regirten vnde sunderlichen vnßeren bruder , der do noch jung was , yn seynen kyntlichen joren vorstunden vnde vorwesten . des vnderwunden wir vns dernoch deme , alzo vns vnser vater befolen hatte . do worde wir zcugelosßen zcu der regirunge vnde vorsteunge desselbigen landis vnde des margraffthum der eynwoner , die vns gutlichen offnomen zcw der vorweßunge des landes etc ."
VUB.tei.xml;VUB_970010_4;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;swer habe + Akkusativobjekt ein ubel wip;;swer ein ubel wip habe ,
WDA.tei.xml;WDA_2794_4;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;;;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Konjunktiv indirekte Rede, Hilfsverb mit verstozen;;ich waen , si habe verstôzen der ungetriuwe saben . >
WDB.tei.xml;WDB_5882_1;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Imperativ: habe dir die wal;;< habe dir die wal dar under > sprach dô der bewegen .
WL.tei.xml;WL_165_0;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Konditionale Inversion, Hilfsverb mit Partizip gedienet;;habe ich iu gedienet iht ,
WL.tei.xml;WL_169_3;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb mit Partizip gesehen, Subjekt ich;;iuch vil selten habe gesehen .
WND.tei.xml;WND_4104_1;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Imperativ: darvnder hab die wal;;darvnder hab die wal .
WND.tei.xml;WND_16408_1;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4172;lexicon.xml#lemma_2598_sense_4172;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;1. Sg. Indikativ: das hab ich auf meinen eit;;das hab ich auf meynen eit .
WVO.tei.xml;WVO_1120400_7;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Imperativ nu hab die wal mit Akkusativobjekt;;si sprach : < wildhelm , nu hab die wal :
WZB.tei.xml;WZB_3va_7_0;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;hab ich gegeben: Hilfsverb, 1. Sg.;;Und got sprach : • Secht , euch hab ich gegeben alle wurcze , die do brengent samen vf der erden , vnd alle boum , die do haben frucht in in selber ires geslechtes , • so das sie euch sein zv speise
WZB.tei.xml;WZB_4vb_7_1;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;hab mich vorborgen: Hilfsverb mit Partizip;;Und her sprach : • Dein stimme , herre , horte ich in vnd vorchte mich do von , das ich nakket bin • vnd hab mich vorborgen . •
WZB.tei.xml;WZB_4vb_12_0;hab;KEEP;nein;VRB;VRB;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb: den ich dir vorboten hab;;Czu dem sprach vnser herre : • wer hat dir geczeiget , das du nackent seist , du habist denne von dem bovme gessen , den ich dir vor boten hab , das du do von nicht soldest essen . •
WZB.tei.xml;WZB_4vb_17_2;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb mit Partizip gessen, Subjekt ich;;Und sprach : D Das wip , das du mir hast gegeben czu einer gesellinne , | di hat mir gegeben von dem bovme • vnd ich hab gessen . •
WZB.tei.xml;WZB_4vb_21_2;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;1. Sg. Hilfsverb mit Partizip gessen;;Und got herre sprach czu dem wibe : • worumb hastu das getan ? • Und sie antworte : • Die nater hat mich betrogen | vnd hab der fruchte gessen . •
WZB.tei.xml;WZB_5rb_12_5;habe;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb mit Partizip Besessen, Subjekt ich;;vorwar erkante • sein hausvrowe . • die enpfieng vnd gebar vnd sprach : • Besessen habe ich einen menschen bei gote . •
WZB.tei.xml;WZB_7ra_34_2;habe;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb mit Partizip geschepfet, Relativsatz;;"Ich wil vortilgen , sprach er , den menschen , den ich geschepfet habe , von dem antlicze der erden; | von dem menschen bis an die tyr , • Uon dem krichenden bis an die vogel des himels . GENESIS Mich rewet , das ich in hab gemachet . •"
WZB.tei.xml;WZB_7rb_2_6;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Subjekt ich, Hilfsverb zu Partizip gemachet;;"Ich wil vortilgen , sprach er , den menschen , den ich geschepfet habe , von dem antlicze der erden; | von dem menschen bis an die tyr , • Uon dem krichenden bis an die vogel des himels . GENESIS Mich rewet , das ich in hab gemachet . •"
WZB.tei.xml;WZB_7va_30_6;hab;KEEP;nein;VEX;VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;hab ich gesehen: Hilfsverb, 1. Sg.;;V Und got sprach zu im : • Gee du in die archen vnd alles dein gesinde mit dir , • wenne dich hab ich gerechten gesehen vor mir in diser geperunge . •
