xml_id,form,context,normalized,match_type,lemma_ids
WZB_104ra_10_6,tenneine,Aber das tenneine vas in,tenneine,unmatched,
WZB_104ra_11_0,vas,das tenneine vas in dem,vas,matched,lemma_6774
WZB_104ra_11_3,in,tenneine vas in dem sie,in,ambiguous,lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472
WZB_104ra_11_4,dem,vas in dem sie gekocht,dem,ambiguous,lemma_1097|lemma_1119
WZB_104ra_11_5,sie,in dem sie gekocht ist,sie,ambiguous,lemma_5432|lemma_5454|lemma_56116
WZB_104ra_11_6,gekocht,dem sie gekocht ist sol,gekocht,matched,lemma_3391
WZB_104ra_12_0,ist,sie gekocht ist sol man,ist,matched,lemma_5432
WZB_104ra_12_2,sol,gekocht ist sol man zu,sol,matched,lemma_5608
WZB_104ra_12_3,man,ist sol man zu brechen,man,ambiguous,lemma_3909|lemma_3957|lemma_3958|lemma_3966
WZB_104ra_12_4,zu,sol man zu brechen Ist,zu,matched,lemma_7770
WZB_104ra_12_5,brechen,man zu brechen Ist aber,brechen,matched,lemma_843
WZB_104ra_12_8,Ist,zu brechen Ist aber das,ist,matched,lemma_5432
WZB_104ra_12_9,aber,brechen Ist aber das es,aber,ambiguous,lemma_18792|lemma_35
WZB_104ra_13_1,das,Ist aber das es ein,das,ambiguous,lemma_1097|lemma_13169
WZB_104ra_13_2,es,aber das es ein ereines,es,ambiguous,lemma_1762|lemma_38737
WZB_104ra_13_3,ein,das es ein ereines vas,ein,ambiguous,lemma_119|lemma_13|lemma_1331|lemma_2975
WZB_104ra_13_4,ereines,es ein ereines vas ist,ereines,unmatched,
WZB_104ra_13_5,vas,ein ereines vas ist das,vas,matched,lemma_6774
WZB_104ra_13_6,ist,ereines vas ist das sol,ist,matched,lemma_5432
WZB_104ra_14_0,das,vas ist das sol man,das,ambiguous,lemma_1097|lemma_13169
WZB_104ra_14_1,sol,ist das sol man kraczen,sol,matched,lemma_5608
WZB_104ra_14_2,man,das sol man kraczen vnd,man,ambiguous,lemma_3909|lemma_3957|lemma_3958|lemma_3966
WZB_104ra_14_3,kraczen,sol man kraczen vnd waschen,kraczen,unmatched,
WZB_104ra_14_5,vnd,man kraczen vnd waschen mit,vnd,matched,lemma_6467
WZB_104ra_15_0,waschen,kraczen vnd waschen mit wasser,waschen,matched,lemma_7411
WZB_104ra_15_1,mit,vnd waschen mit wasser Alle,mit,matched,lemma_4172
WZB_104ra_15_2,wasser,waschen mit wasser Alle k,wasser,matched,lemma_7419
WZB_104ra_15_5,Alle,mit wasser Alle k knechtlein,alle,matched,lemma_106
WZB_104ra_15_6,k,wasser Alle k knechtlein von,k,matched,lemma_2
WZB_104ra_16_0,knechtlein,Alle k knechtlein von priesterlichen,knechtlein,unmatched,
WZB_104ra_16_1,von,k knechtlein von priesterlichen geslechte,von,matched,lemma_7193
WZB_104ra_16_2,priesterlichen,knechtlein von priesterlichen geslechte essen,priesterlichen,matched,lemma_19876
WZB_104ra_17_0,geslechte,von priesterlichen geslechte essen von,geslechte,matched,lemma_2233
WZB_104ra_17_2,essen,priesterlichen geslechte essen von seinem,essen,ambiguous,lemma_1726|lemma_1764
WZB_104ra_17_3,von,geslechte essen von seinem vleische,von,matched,lemma_7193
WZB_104ra_17_4,seinem,essen von seinem vleische wenne,seinem,matched,lemma_1517
WZB_104ra_18_0,vleische,von seinem vleische wenne es,vleische,matched,lemma_7121
WZB_104ra_18_2,wenne,seinem vleische wenne es ist,wenne,matched,lemma_7385
WZB_104ra_18_3,es,vleische wenne es ist heilikeit,es,ambiguous,lemma_1762|lemma_38737
WZB_104ra_18_4,ist,wenne es ist heilikeit der,ist,matched,lemma_5432
WZB_104ra_18_5,heilikeit,es ist heilikeit der heiligen,heilikeit,matched,lemma_10957
WZB_104ra_19_0,der,ist heilikeit der heiligen Aber,der,ambiguous,lemma_1055|lemma_1119|lemma_8031
WZB_104ra_19_1,heiligen,heilikeit der heiligen Aber des,heiligen,matched,lemma_2708
WZB_104ra_19_4,Aber,der heiligen Aber des opfertires,aber,ambiguous,lemma_18792|lemma_35
WZB_104ra_19_5,des,heiligen Aber des opfertires das,des,ambiguous,lemma_1097|lemma_1119|lemma_1186
WZB_104ra_19_6,opfertires,Aber des opfertires das do,opfertires,unmatched,
WZB_104ra_20_2,das,des opfertires das do getŏtet,das,ambiguous,lemma_1097|lemma_13169
WZB_104ra_20_3,do,opfertires das do getŏtet wirt,do,ambiguous,lemma_1055|lemma_1180|lemma_1242|lemma_4445
WZB_104ra_20_4,getŏtet,das do getŏtet wirt v,getŏtet,unmatched,
WZB_104ra_20_5,wirt,do getŏtet wirt v vmme,wirt,ambiguous,lemma_7489|lemma_7652
WZB_104ra_20_6,v,getŏtet wirt v vmme die,v,matched,lemma_13826
WZB_104ra_21_0,vmme,wirt v vmme die svnde,vmme,matched,lemma_6422
WZB_104ra_21_1,die,v vmme die svnde des,die,ambiguous,lemma_1139|lemma_1161
WZB_104ra_21_2,svnde,vmme die svnde des blut,svnde,matched,lemma_5867
WZB_104ra_21_5,des,die svnde des blut getragen,des,ambiguous,lemma_1097|lemma_1119|lemma_1186
WZB_104ra_21_6,blut,svnde des blut getragen wirt,blut,ambiguous,lemma_770|lemma_775|lemma_776
WZB_104ra_21_7,getragen,des blut getragen wirt in,getragen,matched,lemma_6171
WZB_104ra_22_0,wirt,blut getragen wirt in das,wirt,ambiguous,lemma_7489|lemma_7652
WZB_104ra_22_1,in,getragen wirt in das geczelt,in,ambiguous,lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472
WZB_104ra_22_2,das,wirt in das geczelt des,das,ambiguous,lemma_1097|lemma_13169
WZB_104ra_22_3,geczelt,in das geczelt des geczeuknusse,geczelt,ambiguous,lemma_2361|lemma_7793
WZB_104ra_22_4,des,das geczelt des geczeuknusse zu,des,ambiguous,lemma_1097|lemma_1119|lemma_1186
WZB_104ra_23_0,geczeuknusse,geczelt des geczeuknusse zu reinigen,geczeuknusse,unmatched,
WZB_104ra_23_1,zu,des geczeuknusse zu reinigen in,zu,matched,lemma_7770
WZB_104ra_23_2,reinigen,geczeuknusse zu reinigen in der,reinigen,matched,lemma_25323
WZB_104ra_23_3,in,zu reinigen in der heilicheit,in,ambiguous,lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472
WZB_104ra_24_0,der,reinigen in der heilicheit die,der,ambiguous,lemma_1055|lemma_1119|lemma_8031
WZB_104ra_24_1,heilicheit,in der heilicheit die sol,heilicheit,matched,lemma_10957
WZB_104ra_24_4,die,der heilicheit die sol nichte,die,ambiguous,lemma_1139|lemma_1161
WZB_104ra_24_5,sol,heilicheit die sol nichte gessen,sol,matched,lemma_5608
WZB_104ra_24_6,nichte,die sol nichte gessen werden,nichte,matched,lemma_4377
WZB_104ra_25_0,gessen,sol nichte gessen werden svnder,gessen,matched,lemma_1764
WZB_104ra_25_1,werden,nichte gessen werden svnder vorbrant,werden,ambiguous,lemma_62628|lemma_7489|lemma_7500
WZB_104ra_25_4,svnder,gessen werden svnder vorbrant mit,svnder,matched,lemma_5884
WZB_104ra_25_5,vorbrant,werden svnder vorbrant mit fewer,vorbrant,unmatched,
WZB_104ra_26_0,mit,svnder vorbrant mit fewer Das,mit,matched,lemma_4172
WZB_104ra_26_1,fewer,vorbrant mit fewer Das ist,fewer,matched,lemma_7108
WZB_104ra_26_4,Das,mit fewer Das ist di,das,ambiguous,lemma_1097|lemma_13169
WZB_104ra_26_5,ist,fewer Das ist di e,ist,matched,lemma_5432
WZB_104ra_26_6,di,Das ist di e des,di,ambiguous,lemma_1119|lemma_1139
WZB_104ra_27_0,e,ist di e des opfertires,e,ambiguous,lemma_10937|lemma_1281|lemma_3004
WZB_104ra_27_2,des,di e des opfertires vmme,des,ambiguous,lemma_1097|lemma_1119|lemma_1186
WZB_104ra_27_3,opfertires,e des opfertires vmme die,opfertires,unmatched,
WZB_104ra_27_4,vmme,des opfertires vmme die svnde,vmme,matched,lemma_6422
WZB_104ra_27_5,die,opfertires vmme die svnde heilicheit,die,ambiguous,lemma_1139|lemma_1161
WZB_104ra_28_0,svnde,vmme die svnde heilicheit der,svnde,matched,lemma_5867
WZB_104ra_28_2,heilicheit,die svnde heilicheit der heiligen,heilicheit,matched,lemma_10957
WZB_104ra_28_3,der,svnde heilicheit der heiligen ist,der,ambiguous,lemma_1055|lemma_1119|lemma_8031
WZB_104ra_28_4,heiligen,heilicheit der heiligen ist es,heiligen,matched,lemma_2708
WZB_104ra_29_0,ist,der heiligen ist es Dorvmme,ist,matched,lemma_5432
WZB_104ra_29_1,es,heiligen ist es Dorvmme wo,es,ambiguous,lemma_1762|lemma_38737
WZB_104ra_29_4,Dorvmme,ist es Dorvmme wo man,dorvmme,matched,lemma_30703
WZB_104ra_29_5,wo,es Dorvmme wo man tŏtet,wo,matched,lemma_7325
WZB_104ra_29_6,man,Dorvmme wo man tŏtet das,man,ambiguous,lemma_3909|lemma_3957|lemma_3958|lemma_3966
WZB_104ra_30_0,tŏtet,wo man tŏtet das gancz,tŏtet,unmatched,
WZB_104ra_30_1,das,man tŏtet das gancz enczunte,das,ambiguous,lemma_1097|lemma_13169
WZB_104ra_30_2,gancz,tŏtet das gancz enczunte opfer,gancz,matched,lemma_1912
WZB_104ra_30_3,enczunte,das gancz enczunte opfer do,enczunte,unmatched,
WZB_104ra_31_0,opfer,gancz enczunte opfer do slecht,opfer,ambiguous,lemma_4488|lemma_4489
WZB_104ra_31_3,do,enczunte opfer do slecht man,do,ambiguous,lemma_1055|lemma_1180|lemma_1242|lemma_4445
WZB_104ra_31_4,slecht,opfer do slecht man ouch,slecht,ambiguous,lemma_5525|lemma_5532
WZB_104ra_31_5,man,do slecht man ouch d,man,ambiguous,lemma_3909|lemma_3957|lemma_3958|lemma_3966
WZB_104ra_31_6,ouch,slecht man ouch d das,ouch,matched,lemma_4523
WZB_104ra_31_7,d,man ouch d das opfertir,d,matched,lemma_2
WZB_104ra_32_0,das,ouch d das opfertir vor,das,ambiguous,lemma_1097|lemma_13169
WZB_104ra_32_1,opfertir,d das opfertir vor die,opfertir,unmatched,
WZB_104ra_32_2,vor,das opfertir vor die svnde,vor,matched,lemma_7194
WZB_104ra_32_3,die,opfertir vor die svnde Sein,die,ambiguous,lemma_1139|lemma_1161
WZB_104ra_32_4,svnde,vor die svnde Sein blut,svnde,matched,lemma_5867
WZB_104ra_33_0,Sein,die svnde Sein blut sol,sein,ambiguous,lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432
WZB_104ra_33_1,blut,svnde Sein blut sol gegossen,blut,ambiguous,lemma_770|lemma_775|lemma_776
WZB_104ra_33_2,sol,Sein blut sol gegossen werden,sol,matched,lemma_5608
WZB_104ra_33_3,gegossen,blut sol gegossen werden durch,gegossen,matched,lemma_2392
WZB_104ra_33_4,werden,sol gegossen werden durch den,werden,ambiguous,lemma_62628|lemma_7489|lemma_7500
WZB_104ra_34_0,durch,gegossen werden durch den vmrink,durch,matched,lemma_1258
WZB_104ra_34_1,den,werden durch den vmrink des,den,matched,lemma_1119
WZB_104ra_34_2,vmrink,durch den vmrink des alters,vmrink,unmatched,
WZB_104ra_34_3,des,den vmrink des alters Opfern,des,ambiguous,lemma_1097|lemma_1119|lemma_1186
WZB_104ra_35_0,alters,vmrink des alters Opfern sullen,alters,ambiguous,lemma_155|lemma_160
WZB_104ra_35_3,Opfern,des alters Opfern sullen sie,opfern,matched,lemma_4489
WZB_104ra_35_4,sullen,alters Opfern sullen sie ł,sullen,matched,lemma_5608
WZB_104ra_35_5,sie,Opfern sullen sie ł von,sie,ambiguous,lemma_5432|lemma_5454|lemma_56116
WZB_104ra_35_6,ł,sullen sie ł von dem,ł,unmatched,
WZB_104ra_36_0,von,sie ł von dem den,von,matched,lemma_7193
WZB_104ra_36_1,dem,ł von dem den czagil,dem,ambiguous,lemma_1097|lemma_1119
WZB_104ra_36_3,den,von dem den czagil vnd,den,matched,lemma_1119
WZB_104ra_36_4,czagil,dem den czagil vnd die,czagil,unmatched,
WZB_104ra_36_5,vnd,den czagil vnd die veisticheit,vnd,matched,lemma_6467
WZB_104ra_36_6,die,czagil vnd die veisticheit die,die,ambiguous,lemma_1139|lemma_1161
WZB_104ra_37_0,veisticheit,vnd die veisticheit die do,veisticheit,unmatched,
WZB_104ra_37_3,die,die veisticheit die do bedecket,die,ambiguous,lemma_1139|lemma_1161
WZB_104ra_37_4,do,veisticheit die do bedecket das,do,ambiguous,lemma_1055|lemma_1180|lemma_1242|lemma_4445
WZB_104ra_37_5,bedecket,die do bedecket das ingeweide,bedecket,matched,lemma_433
WZB_104rb_1_0,das,do bedecket das ingeweide die,das,ambiguous,lemma_1097|lemma_13169
WZB_104rb_1_1,ingeweide,bedecket das ingeweide die czwei,ingeweide,matched,lemma_40667
WZB_104rb_1_4,die,das ingeweide die czwei nyrlein,die,ambiguous,lemma_1139|lemma_1161
WZB_104rb_1_5,czwei,ingeweide die czwei nyrlein vnd,czwei,matched,lemma_7929
WZB_104rb_1_6,nyrlein,die czwei nyrlein vnd die,nyrlein,unmatched,
WZB_104rb_2_0,vnd,czwei nyrlein vnd die veisticheit,vnd,matched,lemma_6467
WZB_104rb_2_1,die,nyrlein vnd die veisticheit die,die,ambiguous,lemma_1139|lemma_1161
WZB_104rb_2_2,veisticheit,vnd die veisticheit die do,veisticheit,unmatched,
WZB_104rb_2_4,die,die veisticheit die do ist,die,ambiguous,lemma_1139|lemma_1161
WZB_104rb_2_5,do,veisticheit die do ist bei,do,ambiguous,lemma_1055|lemma_1180|lemma_1242|lemma_4445
WZB_104rb_3_0,ist,die do ist bei den,ist,matched,lemma_5432
WZB_104rb_3_1,bei,do ist bei den lenden,bei,matched,lemma_678
WZB_104rb_3_2,den,ist bei den lenden das,den,matched,lemma_1119
WZB_104rb_3_3,lenden,bei den lenden das neczil,lenden,ambiguous,lemma_3604|lemma_3702
WZB_104rb_3_6,das,den lenden das neczil der,das,ambiguous,lemma_1097|lemma_13169
WZB_104rb_3_7,neczil,lenden das neczil der lebern,neczil,unmatched,
WZB_104rb_3_8,der,das neczil der lebern mit,der,ambiguous,lemma_1055|lemma_1119|lemma_8031
WZB_104rb_4_0,lebern,neczil der lebern mit den,lebern,matched,lemma_10157
WZB_104rb_4_1,mit,der lebern mit den nirlein,mit,matched,lemma_4172
WZB_104rb_4_2,den,lebern mit den nirlein Und,den,matched,lemma_1119
WZB_104rb_4_3,nirlein,mit den nirlein Und -,nirlein,unmatched,
WZB_104rb_4_6,Und,den nirlein Und - enczunden,und,matched,lemma_6467
WZB_104rb_4_7,-,nirlein Und - enczunden wirt,-,unmatched,
WZB_104rb_5_0,enczunden,Und - enczunden wirt die,enczunden,unmatched,
WZB_104rb_5_1,wirt,- enczunden wirt die der,wirt,ambiguous,lemma_7489|lemma_7652
WZB_104rb_5_2,die,enczunden wirt die der priester,die,ambiguous,lemma_1139|lemma_1161
WZB_104rb_5_3,der,wirt die der priester ouf,der,ambiguous,lemma_1055|lemma_1119|lemma_8031
WZB_104rb_5_4,priester,die der priester ouf dem,priester,matched,lemma_4734
WZB_104rb_6_0,ouf,der priester ouf dem alter,ouf,matched,lemma_6330
WZB_104rb_6_1,dem,priester ouf dem alter Der,dem,ambiguous,lemma_1097|lemma_1119
WZB_104rb_6_2,alter,ouf dem alter Der weyrouch,alter,ambiguous,lemma_155|lemma_156
WZB_104rb_6_5,Der,dem alter Der weyrouch ist,der,ambiguous,lemma_1055|lemma_1119|lemma_8031
WZB_104rb_6_6,weyrouch,alter Der weyrouch ist das,weyrouch,unmatched,
WZB_104rb_7_0,ist,Der weyrouch ist das vnsers,ist,matched,lemma_5432
WZB_104rb_7_1,das,weyrouch ist das vnsers herren,das,ambiguous,lemma_1097|lemma_13169
WZB_104rb_7_2,vnsers,ist das vnsers herren vmme,vnsers,matched,lemma_7643
WZB_104rb_7_3,herren,das vnsers herren vmme die,herren,ambiguous,lemma_2684|lemma_42447
WZB_104rb_8_0,vmme,vnsers herren vmme die svnde,vmme,matched,lemma_6422
WZB_104rb_8_1,die,herren vmme die svnde Ein,die,ambiguous,lemma_1139|lemma_1161
WZB_104rb_8_2,svnde,vmme die svnde Ein yclich,svnde,matched,lemma_5867
WZB_104rb_8_5,Ein,die svnde Ein yclich knechtil,ein,ambiguous,lemma_119|lemma_13|lemma_1331|lemma_2975
WZB_104rb_8_6,yclich,svnde Ein yclich knechtil von,yclich,matched,lemma_3006
WZB_104rb_9_0,knechtil,Ein yclich knechtil von priesterlichem,knechtil,matched,lemma_3377
WZB_104rb_9_1,von,yclich knechtil von priesterlichem geslechte,von,matched,lemma_7193
WZB_104rb_9_2,priesterlichem,knechtil von priesterlichem geslechte an,priesterlichem,matched,lemma_19876
WZB_104rb_10_0,geslechte,von priesterlichem geslechte an der,geslechte,matched,lemma_2233
WZB_104rb_10_1,an,priesterlichem geslechte an der heiligen,an,ambiguous,lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570
WZB_104rb_10_2,der,geslechte an der heiligen stat,der,ambiguous,lemma_1055|lemma_1119|lemma_8031
WZB_104rb_10_3,heiligen,an der heiligen stat isset,heiligen,matched,lemma_2708
WZB_104rb_10_4,stat,der heiligen stat isset des,stat,ambiguous,lemma_5710|lemma_5732
WZB_104rb_11_0,isset,heiligen stat isset des vleisches,isset,matched,lemma_1764
WZB_104rb_11_1,des,stat isset des vleisches wenne,des,ambiguous,lemma_1097|lemma_1119|lemma_1186
WZB_104rb_11_2,vleisches,isset des vleisches wenne es,vleisches,unmatched,
WZB_104rb_11_5,wenne,des vleisches wenne es ist,wenne,matched,lemma_7385
WZB_104rb_11_6,es,vleisches wenne es ist heilig,es,ambiguous,lemma_1762|lemma_38737
WZB_104rb_12_0,ist,wenne es ist heilig der,ist,matched,lemma_5432
WZB_104rb_12_1,heilig,es ist heilig der heiligen,heilig,matched,lemma_2708
WZB_104rb_12_2,der,ist heilig der heiligen als,der,ambiguous,lemma_1055|lemma_1119|lemma_8031
WZB_104rb_12_3,heiligen,heilig der heiligen als vmme,heiligen,matched,lemma_2708
WZB_104rb_12_6,als,der heiligen als vmme die,als,matched,lemma_148
WZB_104rb_13_0,vmme,heiligen als vmme die svnde,vmme,matched,lemma_6422
WZB_104rb_13_1,die,als vmme die svnde das,die,ambiguous,lemma_1139|lemma_1161
WZB_104rb_13_2,svnde,vmme die svnde das opfertir,svnde,matched,lemma_5867
WZB_104rb_13_3,das,die svnde das opfertir geopfert,das,ambiguous,lemma_1097|lemma_13169
WZB_104rb_13_4,opfertir,svnde das opfertir geopfert wirt,opfertir,unmatched,
WZB_104rb_14_0,geopfert,das opfertir geopfert wirt also,geopfert,matched,lemma_4489
WZB_104rb_14_1,wirt,opfertir geopfert wirt also wirt,wirt,ambiguous,lemma_7489|lemma_7652
WZB_104rb_14_3,also,geopfert wirt also wirt -,also,matched,lemma_152
WZB_104rb_14_4,wirt,wirt also wirt - es,wirt,ambiguous,lemma_7489|lemma_7652
WZB_104rb_14_5,-,also wirt - es vmme,-,unmatched,
WZB_104rb_15_0,es,wirt - es vmme die,es,ambiguous,lemma_1762|lemma_38737
WZB_104rb_15_1,vmme,- es vmme die vorlasenheit,vmme,matched,lemma_6422
WZB_104rb_15_2,die,es vmme die vorlasenheit Und,die,ambiguous,lemma_1139|lemma_1161
WZB_104rb_15_3,vorlasenheit,vmme die vorlasenheit Und die,vorlasenheit,unmatched,
WZB_104rb_16_0,Und,die vorlasenheit Und die beide,und,matched,lemma_6467
WZB_104rb_16_1,die,vorlasenheit Und die beide opfertir,die,ambiguous,lemma_1139|lemma_1161
WZB_104rb_16_2,beide,Und die beide opfertir habn,beide,matched,lemma_468
WZB_104rb_16_3,opfertir,die beide opfertir habn einerlei,opfertir,unmatched,
WZB_104rb_16_4,habn,beide opfertir habn einerlei recht,habn,matched,lemma_2598
WZB_104rb_17_0,einerlei,opfertir habn einerlei recht Den,einerlei,unmatched,
WZB_104rb_17_1,recht,habn einerlei recht Den priester,recht,matched,lemma_4840
WZB_104rb_17_4,Den,einerlei recht Den priester gehoren,den,matched,lemma_1119
WZB_104rb_17_5,priester,recht Den priester gehoren sie,priester,matched,lemma_4734
WZB_104rb_17_6,gehoren,Den priester gehoren sie an,gehoren,matched,lemma_2885
WZB_104rb_18_0,sie,priester gehoren sie an der,sie,ambiguous,lemma_5432|lemma_5454|lemma_56116
WZB_104rb_18_1,an,gehoren sie an der sie,an,ambiguous,lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570
WZB_104rb_18_3,der,sie an der sie opfert,der,ambiguous,lemma_1055|lemma_1119|lemma_8031
WZB_104rb_18_4,sie,an der sie opfert Der,sie,ambiguous,lemma_5432|lemma_5454|lemma_56116
WZB_104rb_18_5,opfert,der sie opfert Der priester,opfert,matched,lemma_4489
WZB_104rb_18_8,Der,sie opfert Der priester der,der,ambiguous,lemma_1055|lemma_1119|lemma_8031
WZB_104rb_19_0,priester,opfert Der priester der do,priester,matched,lemma_4734
WZB_104rb_19_2,der,Der priester der do opfert,der,ambiguous,lemma_1055|lemma_1119|lemma_8031
WZB_104rb_19_3,do,priester der do opfert des,do,ambiguous,lemma_1055|lemma_1180|lemma_1242|lemma_4445
WZB_104rb_19_4,opfert,der do opfert des ganz,opfert,matched,lemma_4489
WZB_104rb_19_5,des,do opfert des ganz enczunten,des,ambiguous,lemma_1097|lemma_1119|lemma_1186
WZB_104rb_19_6,ganz,opfert des ganz enczunten opfers,ganz,matched,lemma_1912
WZB_104rb_20_0,enczunten,des ganz enczunten opfers opfertir,enczunten,unmatched,
WZB_104rb_20_1,opfers,ganz enczunten opfers opfertir der,opfers,matched,lemma_4488
WZB_104rb_20_2,opfertir,enczunten opfers opfertir der beheldet,opfertir,unmatched,
WZB_104rb_21_0,der,opfers opfertir der beheldet sein,der,ambiguous,lemma_1055|lemma_1119|lemma_8031
WZB_104rb_21_1,beheldet,opfertir der beheldet sein hout,beheldet,unmatched,
WZB_104rb_21_2,sein,der beheldet sein hout Und,sein,ambiguous,lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432
WZB_104rb_21_3,hout,beheldet sein hout Und alles,hout,unmatched,
WZB_104rb_21_6,Und,sein hout Und alles opfer,und,matched,lemma_6467
WZB_104rb_22_0,alles,hout Und alles opfer der,alles,matched,lemma_106
WZB_104rb_22_1,opfer,Und alles opfer der heilicheit,opfer,ambiguous,lemma_4488|lemma_4489
WZB_104rb_22_2,der,alles opfer der heilicheit ł,der,ambiguous,lemma_1055|lemma_1119|lemma_8031
WZB_104rb_22_3,heilicheit,opfer der heilicheit ł von,heilicheit,matched,lemma_10957
WZB_104rb_22_4,ł,der heilicheit ł von semiln,ł,unmatched,
WZB_104rb_23_0,von,heilicheit ł von semiln das,von,matched,lemma_7193
WZB_104rb_23_1,semiln,ł von semiln das man,semiln,unmatched,
WZB_104rb_23_3,das,von semiln das man pekt,das,ambiguous,lemma_1097|lemma_13169
WZB_104rb_23_4,man,semiln das man pekt in,man,ambiguous,lemma_3909|lemma_3957|lemma_3958|lemma_3966
WZB_104rb_23_5,pekt,das man pekt in dem,pekt,unmatched,
WZB_104rb_24_0,in,man pekt in dem ouen,in,ambiguous,lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472
WZB_104rb_24_1,dem,pekt in dem ouen vnd,dem,ambiguous,lemma_1097|lemma_1119
WZB_104rb_24_2,ouen,in dem ouen vnd was,ouen,matched,lemma_4532
WZB_104rb_24_4,vnd,dem ouen vnd was man,vnd,matched,lemma_6467
WZB_104rb_24_5,was,ouen vnd was man ouf,was,ambiguous,lemma_29723|lemma_5941|lemma_7505
WZB_104rb_24_6,man,vnd was man ouf dem,man,ambiguous,lemma_3909|lemma_3957|lemma_3958|lemma_3966
WZB_104rb_25_0,ouf,was man ouf dem roste,ouf,matched,lemma_6330
WZB_104rb_25_1,dem,man ouf dem roste oder,dem,ambiguous,lemma_1097|lemma_1119
WZB_104rb_25_2,roste,ouf dem roste oder in,roste,ambiguous,lemma_4953|lemma_4977
WZB_104rb_25_4,oder,dem roste oder in der,oder,matched,lemma_4470
WZB_104rb_25_5,in,roste oder in der -,in,ambiguous,lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472
WZB_104rb_25_6,der,oder in der - pfannen,der,ambiguous,lemma_1055|lemma_1119|lemma_8031
WZB_104rb_25_7,-,in der - pfannen bereitet,-,unmatched,
WZB_104rb_26_0,pfannen,der - pfannen bereitet sein,pfannen,matched,lemma_4623
WZB_104rb_26_1,bereitet,- pfannen bereitet sein wirt,bereitet,matched,lemma_527
